iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	1	0.0	536
2	2	0.002	570
3	3	0.002	948
4	4	0.003	948
5	5	0.004	948
6	6	0.004	948
7	7	0.005	949
8	8	0.005	949
9	9	0.006	949
10	10	0.006	949
11	11	0.007	960
12	12	0.007	984
13	13	0.008	984
14	14	0.008	1045
15	15	0.009	1105
16	16	0.009	1105
17	17	0.01	1106
18	18	0.011	1106
19	19	0.011	1106
20	20	0.012	1106
21	21	0.012	1107
22	22	0.013	1107
23	23	0.013	1107
24	24	0.014	1107
25	25	0.014	1107
26	26	0.015	1107
27	27	0.016	1107
28	28	0.016	1107
29	29	0.017	1107
30	30	0.017	1107
31	31	0.018	1107
32	32	0.018	1107
33	33	0.019	1107
34	34	0.019	1114
35	35	0.02	1114
36	36	0.02	1114
37	37	0.021	1114
38	38	0.021	1114
39	39	0.022	1148
40	40	0.023	1148
41	41	0.023	1148
42	42	0.024	1148
43	43	0.024	1148
44	44	0.025	1176
45	45	0.025	1176
46	46	0.026	1176
47	47	0.026	1176
48	48	0.027	1176
49	49	0.027	1176
50	50	0.028	1176
51	51	0.028	1176
52	52	0.029	1176
53	53	0.03	1212
54	54	0.03	1212
55	55	0.031	1212
56	56	0.031	1212
57	57	0.032	1212
58	58	0.032	1212
59	59	0.033	1213
60	60	0.033	1213
61	61	0.034	1213
62	62	0.034	1213
63	63	0.035	1213
64	64	0.035	1213
65	65	0.036	1213
66	66	0.036	1213
67	67	0.037	1213
68	68	0.037	1213
69	69	0.038	1213
70	70	0.038	1213
71	71	0.039	1213
72	72	0.039	1213
73	73	0.04	1213
74	74	0.04	1213
75	75	0.041	1213
76	76	0.041	1213
77	77	0.042	1235
78	78	0.042	1235
79	79	0.043	1235
80	80	0.043	1248
81	81	0.044	1248
82	82	0.045	1248
83	83	0.045	1248
84	84	0.046	1248
85	85	0.046	1248
86	86	0.047	1248
87	87	0.047	1271
88	88	0.048	1271
89	89	0.048	1271
90	90	0.049	1271
91	91	0.049	1271
92	92	0.05	1271
93	93	0.05	1271
94	94	0.05	1271
95	95	0.051	1271
96	96	0.051	1271
97	97	0.052	1271
98	98	0.052	1318
99	99	0.053	1318
100	100	0.053	1318
101	101	0.054	1318
102	102	0.054	1323
103	103	0.055	1323
104	104	0.055	1323
105	105	0.056	1323
106	106	0.056	1323
107	107	0.057	1323
108	108	0.057	1323
109	109	0.058	1323
110	110	0.058	1323
111	111	0.059	1323
112	112	0.059	1323
113	113	0.059	1323
114	114	0.06	1323
115	115	0.061	1323
116	116	0.061	1323
117	117	0.062	1323
118	118	0.062	1323
119	119	0.063	1323
120	120	0.063	1323
121	121	0.064	1323
122	122	0.064	1323
123	123	0.065	1323
124	124	0.065	1323
125	125	0.066	1323
126	126	0.066	1323
127	127	0.067	1323
128	128	0.067	1323
129	129	0.067	1323
130	130	0.068	1323
131	131	0.068	1323
132	132	0.069	1323
133	133	0.069	1323
134	134	0.07	1323
135	135	0.07	1323
136	136	0.071	1323
137	137	0.071	1323
138	138	0.072	1323
139	139	0.072	1323
140	140	0.073	1323
141	141	0.073	1323
142	142	0.074	1323
143	143	0.074	1323
144	144	0.075	1323
145	145	0.075	1323
146	146	0.075	1323
147	147	0.076	1323
148	148	0.076	1323
149	149	0.077	1323
150	150	0.078	1323
151	151	0.078	1323
152	152	0.079	1323
153	153	0.079	1323
154	154	0.08	1323
155	155	0.08	1323
156	156	0.081	1323
157	157	0.081	1323
158	158	0.082	1323
159	159	0.082	1323
160	160	0.083	1323
161	161	0.083	1323
162	162	0.084	1323
163	163	0.084	1323
164	164	0.085	1323
165	165	0.085	1323
166	166	0.086	1323
167	167	0.086	1323
168	168	0.087	1323
169	169	0.087	1323
170	170	0.088	1323
171	171	0.088	1323
172	172	0.089	1323
173	173	0.089	1323
174	174	0.09	1323
175	175	0.09	1323
176	176	0.091	1323
177	177	0.091	1323
178	178	0.092	1323
179	179	0.092	1323
180	180	0.093	1323
181	181	0.093	1323
182	182	0.094	1323
183	183	0.094	1323
184	184	0.095	1323
185	185	0.095	1323
186	186	0.096	1323
187	187	0.096	1323
188	188	0.097	1323
189	189	0.097	1323
190	190	0.098	1323
191	191	0.098	1323
192	192	0.099	1323
193	193	0.099	1323
194	194	0.1	1323
195	195	0.1	1323
196	196	0.1	1323
197	197	0.101	1323
198	198	0.102	1323
199	199	0.102	1323
200	200	0.103	1323
201	201	0.103	1323
202	202	0.104	1323
203	203	0.104	1323
204	204	0.105	1323
205	205	0.105	1323
206	206	0.106	1323
207	207	0.106	1323
208	208	0.107	1323
209	209	0.107	1323
210	210	0.108	1323
211	211	0.108	1323
212	212	0.109	1323
213	213	0.109	1323
214	214	0.11	1323
215	215	0.11	1323
216	216	0.111	1323
217	217	0.111	1323
218	218	0.112	1323
219	219	0.112	1323
220	220	0.113	1323
221	221	0.113	1323
222	222	0.114	1323
223	223	0.114	1323
224	224	0.115	1323
225	225	0.115	1323
226	226	0.116	1323
227	227	0.116	1323
228	228	0.117	1323
229	229	0.117	1323
230	230	0.118	1323
231	231	0.118	1323
232	232	0.118	1323
233	233	0.119	1323
234	234	0.119	1323
235	235	0.12	1323
236	236	0.12	1323
237	237	0.121	1323
238	238	0.122	1323
239	239	0.122	1323
240	240	0.123	1323
241	241	0.123	1323
242	242	0.124	1323
243	243	0.124	1331
244	244	0.125	1331
245	245	0.125	1331
246	246	0.126	1331
247	247	0.126	1331
248	248	0.127	1331
249	249	0.127	1331
250	250	0.128	1331
251	251	0.128	1331
252	252	0.129	1331
253	253	0.129	1331
254	254	0.13	1331
255	255	0.13	1331
