iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	1	0.0	774
2	2	0.002	774
3	3	0.003	820
4	4	0.004	820
5	5	0.004	820
6	6	0.005	847
7	7	0.006	847
8	8	0.006	877
9	9	0.009	877
10	10	0.011	877
11	11	0.012	877
12	12	0.013	960
13	13	0.013	960
14	14	0.016	960
15	15	0.017	960
16	16	0.019	960
17	17	0.02	960
18	18	0.02	1026
19	19	0.021	1026
20	20	0.022	1058
21	21	0.022	1058
22	22	0.023	1064
23	23	0.024	1064
24	24	0.024	1064
25	25	0.025	1093
26	26	0.026	1093
27	27	0.027	1101
28	28	0.027	1101
29	29	0.028	1101
30	30	0.029	1116
31	31	0.029	1116
32	32	0.03	1116
33	33	0.031	1116
34	34	0.031	1116
35	35	0.032	1116
36	36	0.033	1116
37	37	0.033	1120
38	38	0.034	1120
39	39	0.035	1120
40	40	0.035	1120
41	41	0.036	1120
42	42	0.037	1120
43	43	0.037	1120
44	44	0.038	1120
45	45	0.039	1120
46	46	0.039	1120
47	47	0.04	1120
48	48	0.041	1120
49	49	0.042	1120
50	50	0.042	1120
51	51	0.043	1120
52	52	0.043	1120
53	53	0.044	1120
54	54	0.045	1120
55	55	0.045	1120
56	56	0.046	1120
57	57	0.047	1120
58	58	0.047	1120
59	59	0.048	1177
60	60	0.049	1177
61	61	0.049	1213
62	62	0.05	1213
63	63	0.051	1213
64	64	0.052	1213
65	65	0.052	1213
66	66	0.053	1219
67	67	0.054	1219
68	68	0.054	1219
69	69	0.055	1219
70	70	0.056	1219
71	71	0.056	1219
72	72	0.057	1219
73	73	0.058	1219
74	74	0.058	1261
75	75	0.059	1261
76	76	0.06	1261
77	77	0.06	1261
78	78	0.061	1261
79	79	0.062	1261
80	80	0.062	1261
81	81	0.063	1261
82	82	0.063	1261
83	83	0.064	1261
84	84	0.065	1261
85	85	0.065	1261
86	86	0.066	1261
87	87	0.067	1261
88	88	0.067	1264
89	89	0.068	1264
90	90	0.069	1264
91	91	0.069	1264
92	92	0.07	1264
93	93	0.071	1264
94	94	0.072	1264
95	95	0.072	1264
96	96	0.073	1264
97	97	0.074	1264
98	98	0.074	1264
99	99	0.075	1264
100	100	0.075	1264
101	101	0.076	1264
102	102	0.077	1264
103	103	0.077	1266
104	104	0.078	1266
105	105	0.079	1266
106	106	0.079	1266
107	107	0.08	1266
108	108	0.081	1266
109	109	0.081	1266
110	110	0.082	1266
111	111	0.083	1266
112	112	0.083	1266
113	113	0.084	1266
114	114	0.085	1274
115	115	0.085	1274
116	116	0.086	1300
117	117	0.086	1300
118	118	0.087	1300
119	119	0.088	1300
120	120	0.088	1300
121	121	0.089	1300
122	122	0.09	1300
123	123	0.09	1300
124	124	0.091	1300
125	125	0.092	1300
126	126	0.093	1300
127	127	0.093	1300
128	128	0.094	1300
129	129	0.095	1300
130	130	0.095	1300
131	131	0.096	1300
132	132	0.096	1300
133	133	0.097	1300
134	134	0.098	1300
135	135	0.098	1300
136	136	0.099	1300
137	137	0.1	1300
138	138	0.1	1300
139	139	0.101	1300
140	140	0.102	1300
141	141	0.102	1300
142	142	0.103	1300
143	143	0.104	1300
144	144	0.104	1300
145	145	0.105	1300
146	146	0.106	1300
147	147	0.106	1300
148	148	0.107	1305
149	149	0.108	1305
150	150	0.108	1305
151	151	0.109	1305
152	152	0.11	1305
153	153	0.111	1305
154	154	0.111	1305
155	155	0.112	1305
156	156	0.113	1305
157	157	0.113	1305
158	158	0.114	1305
159	159	0.115	1305
160	160	0.115	1305
161	161	0.116	1305
162	162	0.116	1305
163	163	0.117	1305
164	164	0.118	1305
165	165	0.118	1305
166	166	0.119	1305
167	167	0.12	1305
168	168	0.12	1305
169	169	0.121	1305
170	170	0.121	1305
171	171	0.122	1305
172	172	0.122	1305
173	173	0.123	1305
174	174	0.123	1305
175	175	0.124	1305
176	176	0.125	1305
177	177	0.125	1305
178	178	0.126	1305
179	179	0.126	1305
180	180	0.127	1305
181	181	0.128	1305
182	182	0.128	1305
183	183	0.129	1305
184	184	0.13	1305
185	185	0.13	1305
186	186	0.131	1305
187	187	0.131	1305
188	188	0.132	1305
189	189	0.133	1305
190	190	0.133	1316
191	191	0.134	1316
192	192	0.135	1316
193	193	0.135	1316
194	194	0.136	1316
195	195	0.137	1316
196	196	0.137	1316
197	197	0.138	1316
198	198	0.138	1316
199	199	0.139	1316
200	200	0.139	1316
201	201	0.14	1316
202	202	0.141	1316
203	203	0.141	1316
204	204	0.142	1316
205	205	0.143	1316
