iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	1	0.001	700
2	2	0.003	765
3	3	0.004	765
4	4	0.005	775
5	5	0.005	818
6	6	0.006	818
7	7	0.007	818
8	8	0.007	818
9	9	0.008	818
10	10	0.008	854
11	11	0.009	854
12	12	0.01	854
13	13	0.011	854
14	14	0.011	854
15	15	0.012	854
16	16	0.014	854
17	17	0.015	854
18	18	0.015	855
19	19	0.016	855
20	20	0.016	855
21	21	0.017	855
22	22	0.017	861
23	23	0.018	914
24	24	0.018	914
25	25	0.019	914
26	26	0.019	914
27	27	0.02	914
28	28	0.02	914
29	29	0.021	914
30	30	0.021	914
31	31	0.022	914
32	32	0.022	914
33	33	0.023	914
34	34	0.023	914
35	35	0.024	914
36	36	0.024	914
37	37	0.025	914
38	38	0.026	914
39	39	0.026	914
40	40	0.027	914
41	41	0.027	914
42	42	0.028	914
43	43	0.028	914
44	44	0.028	914
45	45	0.029	914
46	46	0.029	914
47	47	0.03	914
48	48	0.03	914
49	49	0.031	914
50	50	0.031	914
51	51	0.032	914
52	52	0.032	914
53	53	0.033	914
54	54	0.033	914
55	55	0.034	914
56	56	0.035	914
57	57	0.035	914
58	58	0.036	914
59	59	0.036	914
60	60	0.037	914
61	61	0.037	914
62	62	0.038	914
63	63	0.038	914
64	64	0.039	914
65	65	0.039	914
66	66	0.04	914
67	67	0.04	914
68	68	0.041	914
69	69	0.041	914
70	70	0.042	914
71	71	0.042	914
72	72	0.043	914
73	73	0.043	914
74	74	0.044	914
75	75	0.044	914
76	76	0.045	914
77	77	0.046	914
78	78	0.046	914
79	79	0.047	914
80	80	0.047	914
81	81	0.048	914
82	82	0.048	914
83	83	0.049	914
84	84	0.049	914
85	85	0.05	914
86	86	0.05	914
87	87	0.051	914
88	88	0.051	914
89	89	0.052	914
90	90	0.052	914
91	91	0.053	914
92	92	0.054	914
93	93	0.054	914
94	94	0.055	914
95	95	0.055	914
96	96	0.056	914
97	97	0.056	914
98	98	0.057	914
99	99	0.057	914
100	100	0.058	914
101	101	0.058	914
102	102	0.059	914
103	103	0.059	914
104	104	0.06	914
105	105	0.06	914
106	106	0.061	914
107	107	0.061	914
108	108	0.062	914
109	109	0.062	914
110	110	0.063	914
111	111	0.063	914
112	112	0.064	914
113	113	0.064	914
114	114	0.065	914
115	115	0.065	914
116	116	0.066	914
117	117	0.066	914
118	118	0.067	914
119	119	0.067	914
120	120	0.068	914
121	121	0.068	914
122	122	0.069	914
123	123	0.07	914
124	124	0.07	914
125	125	0.071	914
126	126	0.071	914
127	127	0.072	914
128	128	0.072	914
129	129	0.073	914
130	130	0.073	914
131	131	0.074	914
132	132	0.074	914
133	133	0.075	914
134	134	0.075	914
135	135	0.076	914
136	136	0.076	914
137	137	0.077	914
138	138	0.077	926
139	139	0.078	926
140	140	0.079	926
141	141	0.079	926
142	142	0.08	926
143	143	0.08	926
144	144	0.081	926
145	145	0.081	926
146	146	0.082	926
147	147	0.082	926
148	148	0.083	926
149	149	0.083	926
150	150	0.084	926
151	151	0.084	969
152	152	0.085	969
153	153	0.085	969
154	154	0.086	969
155	155	0.086	1001
156	156	0.087	1001
157	157	0.088	1015
158	158	0.088	1015
159	159	0.089	1015
160	160	0.089	1015
161	161	0.09	1015
162	162	0.091	1015
163	163	0.092	1022
164	164	0.092	1022
165	165	0.093	1022
166	166	0.093	1022
167	167	0.094	1022
168	168	0.094	1022
169	169	0.095	1022
170	170	0.095	1022
171	171	0.096	1022
172	172	0.096	1022
173	173	0.097	1022
174	174	0.097	1022
175	175	0.098	1022
176	176	0.099	1022
177	177	0.099	1022
178	178	0.1	1022
179	179	0.1	1022
180	180	0.101	1022
181	181	0.101	1022
182	182	0.103	1022
183	183	0.104	1022
184	184	0.105	1022
185	185	0.105	1022
186	186	0.106	1022
187	187	0.106	1022
188	188	0.107	1022
189	189	0.107	1022
190	190	0.108	1022
191	191	0.109	1022
192	192	0.109	1022
193	193	0.11	1022
194	194	0.11	1022
195	195	0.111	1022
196	196	0.111	1022
197	197	0.112	1022
198	198	0.112	1022
199	199	0.113	1022
200	200	0.113	1022
201	201	0.114	1022
202	202	0.114	1037
203	203	0.115	1037
204	204	0.115	1037
205	205	0.116	1037
206	206	0.117	1037
207	207	0.117	1037
208	208	0.118	1037
209	209	0.118	1037
210	210	0.119	1037
211	211	0.119	1037
212	212	0.12	1037
213	213	0.12	1037
214	214	0.121	1037
215	215	0.121	1037
216	216	0.122	1037
217	217	0.123	1037
218	218	0.123	1037
219	219	0.124	1037
220	220	0.125	1037
221	221	0.125	1037
222	222	0.126	1037
223	223	0.127	1037
224	224	0.127	1037
225	225	0.128	1037
226	226	0.128	1037
227	227	0.129	1037
228	228	0.129	1037
229	229	0.13	1037
230	230	0.13	1037
231	231	0.131	1037
232	232	0.131	1037
233	233	0.132	1037
234	234	0.133	1037
235	235	0.133	1037
236	236	0.134	1037
237	237	0.134	1037
238	238	0.135	1037
239	239	0.135	1037
240	240	0.136	1037
241	241	0.137	1037
242	242	0.138	1037
243	243	0.139	1037
244	244	0.141	1037
245	245	0.141	1037
246	246	0.142	1037
247	247	0.142	1037
248	248	0.143	1037
249	249	0.143	1037
250	250	0.144	1037
251	251	0.145	1037
252	252	0.145	1037
253	253	0.146	1037
254	254	0.146	1037
255	255	0.146	1037
256	256	0.147	1037
257	257	0.147	1037
258	258	0.148	1037
259	259	0.148	1037
260	260	0.149	1037
261	261	0.149	1037
262	262	0.15	1037
263	263	0.15	1037
264	264	0.151	1037
265	265	0.151	1037
266	266	0.152	1037
267	267	0.152	1037
268	268	0.153	1037
269	269	0.153	1037
270	270	0.154	1037
271	271	0.154	1037
272	272	0.155	1037
273	273	0.155	1037
274	274	0.156	1037
275	275	0.156	1037
276	276	0.157	1037
277	277	0.157	1037
278	278	0.158	1037
279	279	0.158	1037
280	280	0.159	1037
281	281	0.159	1037
282	282	0.16	1037
283	283	0.16	1037
284	284	0.161	1037
285	285	0.161	1037
286	286	0.162	1037
287	287	0.162	1037
288	288	0.163	1037
289	289	0.163	1037
290	290	0.164	1037
291	291	0.164	1037
292	292	0.165	1037
293	293	0.165	1037
294	294	0.165	1037
295	295	0.166	1037
296	296	0.166	1037
297	297	0.167	1037
298	298	0.167	1037
299	299	0.168	1037
300	300	0.168	1037
301	301	0.169	1037
302	302	0.169	1037
303	303	0.17	1037
304	304	0.17	1037
305	305	0.171	1037
306	306	0.171	1037
307	307	0.172	1037
308	308	0.172	1037
309	309	0.173	1037
310	310	0.173	1037
311	311	0.174	1037
312	312	0.174	1037
313	313	0.175	1037
314	314	0.175	1037
315	315	0.176	1037
316	316	0.176	1037
317	317	0.177	1037
318	318	0.177	1037
319	319	0.178	1037
320	320	0.178	1037
321	321	0.179	1037
322	322	0.179	1037
323	323	0.18	1037
324	324	0.18	1037
325	325	0.181	1037
326	326	0.181	1037
327	327	0.182	1037
328	328	0.182	1037
329	329	0.183	1037
330	330	0.183	1037
331	331	0.184	1037
332	332	0.184	1037
333	333	0.185	1037
334	334	0.185	1037
335	335	0.186	1037
336	336	0.186	1037
337	337	0.187	1037
338	338	0.187	1037
339	339	0.188	1037
340	340	0.188	1037
341	341	0.189	1037
342	342	0.189	1037
343	343	0.19	1037
344	344	0.19	1037
345	345	0.191	1037
346	346	0.191	1037
347	347	0.192	1037
348	348	0.192	1037
349	349	0.193	1037
350	350	0.193	1037
351	351	0.194	1037
352	352	0.194	1037
353	353	0.195	1037
354	354	0.195	1037
355	355	0.196	1037
356	356	0.196	1037
357	357	0.197	1037
358	358	0.197	1037
359	359	0.198	1037
360	360	0.198	1037
361	361	0.199	1037
362	362	0.199	1037
363	363	0.2	1037
364	364	0.2	1037
365	365	0.2	1037
366	366	0.201	1037
367	367	0.201	1037
368	368	0.202	1037
369	369	0.202	1037
370	370	0.203	1037
371	371	0.203	1037
372	372	0.204	1037
373	373	0.204	1037
374	374	0.205	1037
375	375	0.205	1037
376	376	0.206	1037
377	377	0.206	1037
378	378	0.207	1037
379	379	0.207	1037
380	380	0.208	1037
381	381	0.208	1037
382	382	0.208	1037
383	383	0.209	1037
384	384	0.209	1037
385	385	0.21	1037
386	386	0.21	1037
387	387	0.211	1037
388	388	0.211	1037
389	389	0.212	1037
390	390	0.212	1037
391	391	0.213	1037
392	392	0.213	1037
393	393	0.214	1037
394	394	0.214	1037
395	395	0.215	1037
396	396	0.215	1037
397	397	0.216	1037
398	398	0.216	1037
399	399	0.217	1037
400	400	0.217	1037
401	401	0.218	1037
402	402	0.218	1037
403	403	0.219	1037
404	404	0.219	1037
405	405	0.22	1037
406	406	0.22	1037
407	407	0.221	1037
408	408	0.221	1037
409	409	0.222	1037
410	410	0.223	1037
411	411	0.223	1037
412	412	0.224	1037
413	413	0.224	1037
414	414	0.225	1037
415	415	0.225	1037
416	416	0.226	1037
417	417	0.226	1037
418	418	0.227	1037
419	419	0.227	1037
420	420	0.228	1037
421	421	0.228	1037
422	422	0.229	1037
423	423	0.229	1037
424	424	0.23	1037
425	425	0.23	1037
426	426	0.231	1037
427	427	0.231	1037
428	428	0.232	1037
429	429	0.232	1037
430	430	0.233	1037
431	431	0.233	1037
432	432	0.234	1037
433	433	0.234	1037
434	434	0.235	1037
435	435	0.235	1037
436	436	0.236	1037
437	437	0.236	1037
438	438	0.237	1037
439	439	0.237	1037
440	440	0.238	1037
441	441	0.238	1037
442	442	0.239	1037
443	443	0.24	1037
444	444	0.24	1037
445	445	0.241	1037
446	446	0.241	1037
447	447	0.242	1037
448	448	0.242	1037
449	449	0.243	1037
450	450	0.243	1037
451	451	0.244	1037
452	452	0.245	1037
453	453	0.245	1037
454	454	0.246	1037
455	455	0.246	1037
456	456	0.247	1037
457	457	0.247	1037
458	458	0.248	1037
459	459	0.248	1037
460	460	0.249	1037
461	461	0.249	1037
462	462	0.25	1037
463	463	0.25	1037
464	464	0.251	1037
465	465	0.251	1037
466	466	0.252	1037
467	467	0.252	1037
468	468	0.253	1037
469	469	0.253	1037
470	470	0.254	1037
471	471	0.254	1037
472	472	0.255	1037
473	473	0.255	1037
474	474	0.256	1037
475	475	0.256	1037
476	476	0.257	1037
477	477	0.257	1037
478	478	0.258	1037
479	479	0.258	1037
480	480	0.259	1037
481	481	0.259	1037
482	482	0.26	1037
483	483	0.261	1037
484	484	0.261	1037
485	485	0.262	1037
486	486	0.262	1037
487	487	0.263	1037
488	488	0.263	1037
489	489	0.264	1037
490	490	0.264	1037
491	491	0.265	1037
492	492	0.266	1037
493	493	0.266	1037
494	494	0.267	1037
495	495	0.267	1037
496	496	0.268	1037
497	497	0.268	1037
498	498	0.269	1037
499	499	0.269	1037
500	500	0.27	1037
501	501	0.27	1037
502	502	0.271	1037
503	503	0.271	1037
504	504	0.272	1037
505	505	0.272	1038
506	506	0.273	1038
507	507	0.273	1038
508	508	0.274	1038
509	509	0.274	1038
510	510	0.275	1038
511	511	0.275	1038
512	512	0.276	1038
513	513	0.276	1038
514	514	0.277	1038
515	515	0.277	1038
516	516	0.278	1038
517	517	0.278	1038
518	518	0.279	1038
519	519	0.279	1038
520	520	0.28	1038
521	521	0.281	1038
522	522	0.281	1038
523	523	0.282	1038
524	524	0.282	1038
525	525	0.283	1038
526	526	0.283	1038
527	527	0.284	1038
528	528	0.284	1038
529	529	0.285	1038
530	530	0.285	1038
531	531	0.286	1038
532	532	0.286	1038
533	533	0.287	1038
534	534	0.288	1038
535	535	0.288	1038
536	536	0.289	1038
537	537	0.289	1038
538	538	0.29	1038
539	539	0.29	1038
540	540	0.291	1038
541	541	0.291	1038
542	542	0.292	1038
543	543	0.292	1038
544	544	0.293	1038
545	545	0.293	1038
546	546	0.294	1038
547	547	0.294	1038
548	548	0.295	1038
549	549	0.295	1038
550	550	0.296	1038
551	551	0.296	1038
552	552	0.297	1038
553	553	0.297	1038
554	554	0.298	1038
555	555	0.298	1038
556	556	0.299	1038
557	557	0.3	1043
558	558	0.3	1043
559	559	0.301	1043
560	560	0.301	1043
561	561	0.302	1043
562	562	0.302	1043
563	563	0.303	1043
564	564	0.303	1043
565	565	0.304	1043
566	566	0.304	1043
567	567	0.305	1043
568	568	0.305	1043
569	569	0.306	1043
570	570	0.306	1043
571	571	0.307	1043
572	572	0.307	1043
573	573	0.308	1043
574	574	0.308	1043
575	575	0.309	1043
576	576	0.309	1043
577	577	0.31	1043
578	578	0.31	1043
579	579	0.311	1043
580	580	0.311	1043
581	581	0.312	1043
582	582	0.312	1043
583	583	0.313	1043
584	584	0.313	1043
585	585	0.314	1043
586	586	0.314	1043
587	587	0.315	1043
588	588	0.315	1043
589	589	0.316	1043
590	590	0.316	1043
591	591	0.317	1043
592	592	0.317	1043
593	593	0.318	1043
594	594	0.318	1043
595	595	0.319	1043
596	596	0.319	1043
597	597	0.32	1043
598	598	0.32	1043
599	599	0.321	1043
600	600	0.321	1043
601	601	0.322	1043
602	602	0.322	1043
603	603	0.323	1043
604	604	0.323	1043
605	605	0.324	1043
606	606	0.324	1043
607	607	0.325	1043
608	608	0.325	1043
609	609	0.326	1043
610	610	0.326	1043
611	611	0.327	1043
612	612	0.327	1043
613	613	0.328	1043
614	614	0.328	1043
615	615	0.328	1043
616	616	0.329	1043
617	617	0.329	1043
618	618	0.33	1043
619	619	0.33	1043
620	620	0.331	1043
621	621	0.331	1043
622	622	0.332	1043
623	623	0.332	1043
624	624	0.333	1043
625	625	0.333	1043
626	626	0.334	1043
627	627	0.334	1043
628	628	0.335	1043
629	629	0.336	1043
630	630	0.336	1043
631	631	0.337	1043
632	632	0.337	1043
633	633	0.338	1043
634	634	0.338	1043
635	635	0.339	1043
636	636	0.339	1043
637	637	0.34	1043
638	638	0.34	1043
639	639	0.341	1043
640	640	0.341	1043
641	641	0.342	1043
642	642	0.342	1043
643	643	0.343	1043
644	644	0.343	1043
645	645	0.344	1043
646	646	0.345	1043
647	647	0.345	1043
648	648	0.346	1043
649	649	0.346	1043
650	650	0.347	1043
651	651	0.347	1043
652	652	0.347	1043
653	653	0.348	1043
654	654	0.349	1043
655	655	0.349	1043
656	656	0.35	1043
657	657	0.35	1043
658	658	0.351	1043
659	659	0.351	1043
660	660	0.352	1043
661	661	0.352	1043
662	662	0.352	1043
663	663	0.353	1043
664	664	0.354	1043
665	665	0.354	1043
666	666	0.355	1043
667	667	0.355	1043
668	668	0.355	1043
669	669	0.356	1043
670	670	0.356	1043
671	671	0.357	1043
672	672	0.357	1043
673	673	0.358	1043
674	674	0.358	1043
675	675	0.359	1043
676	676	0.359	1043
677	677	0.36	1043
678	678	0.36	1043
679	679	0.361	1043
680	680	0.361	1043
681	681	0.362	1043
682	682	0.362	1043
683	683	0.363	1043
684	684	0.363	1043
685	685	0.364	1043
686	686	0.365	1043
687	687	0.365	1043
688	688	0.366	1043
689	689	0.366	1043
690	690	0.367	1043
691	691	0.367	1043
692	692	0.368	1043
693	693	0.368	1043
694	694	0.369	1043
695	695	0.369	1043
696	696	0.369	1043
697	697	0.37	1043
698	698	0.37	1043
699	699	0.371	1043
700	700	0.371	1043
701	701	0.372	1043
702	702	0.372	1043
703	703	0.373	1043
