iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	1	0.0	386
2	2	0.001	386
3	3	0.002	386
4	4	0.002	386
5	5	0.003	386
6	6	0.004	386
7	7	0.004	386
8	8	0.005	386
9	9	0.005	430
10	10	0.006	430
11	11	0.007	430
12	12	0.007	430
13	13	0.008	430
14	14	0.008	430
15	15	0.009	471
16	16	0.01	472
17	17	0.01	472
18	18	0.01	472
19	19	0.011	511
20	20	0.012	511
21	21	0.012	511
22	22	0.013	511
23	23	0.013	511
24	24	0.014	513
25	25	0.014	513
26	26	0.015	513
27	27	0.015	513
28	28	0.016	513
29	29	0.017	513
30	30	0.017	513
31	31	0.018	513
32	32	0.019	513
33	33	0.02	513
34	34	0.02	513
35	35	0.021	513
36	36	0.022	513
37	37	0.023	513
38	38	0.023	525
39	39	0.024	525
40	40	0.025	525
41	41	0.025	525
42	42	0.026	525
43	43	0.027	525
44	44	0.028	525
45	45	0.028	525
46	46	0.029	533
47	47	0.03	533
48	48	0.03	533
49	49	0.031	533
50	50	0.031	533
51	51	0.032	533
52	52	0.032	546
53	53	0.033	546
54	54	0.033	546
55	55	0.034	546
56	56	0.035	546
57	57	0.035	546
58	58	0.036	546
59	59	0.036	546
60	60	0.037	546
61	61	0.037	546
62	62	0.038	546
63	63	0.039	546
64	64	0.039	546
65	65	0.04	546
66	66	0.04	546
67	67	0.041	546
68	68	0.041	546
69	69	0.042	546
70	70	0.043	546
71	71	0.043	546
72	72	0.044	546
73	73	0.044	546
74	74	0.045	546
75	75	0.045	546
76	76	0.046	546
77	77	0.047	546
78	78	0.047	546
79	79	0.048	546
80	80	0.048	546
81	81	0.049	546
82	82	0.049	546
83	83	0.05	546
84	84	0.05	546
85	85	0.051	554
86	86	0.051	554
87	87	0.052	555
88	88	0.053	555
89	89	0.053	555
90	90	0.054	555
91	91	0.054	555
92	92	0.055	555
93	93	0.055	555
94	94	0.056	555
95	95	0.056	568
96	96	0.057	568
97	97	0.057	568
98	98	0.058	568
99	99	0.058	568
100	100	0.059	568
101	101	0.059	568
102	102	0.06	568
103	103	0.06	568
104	104	0.061	568
105	105	0.062	568
106	106	0.062	568
107	107	0.063	568
108	108	0.063	568
109	109	0.064	568
110	110	0.064	568
111	111	0.065	568
112	112	0.065	568
113	113	0.066	568
114	114	0.066	568
115	115	0.067	568
116	116	0.067	568
117	117	0.068	568
118	118	0.068	568
119	119	0.069	568
120	120	0.069	568
121	121	0.07	568
122	122	0.07	568
123	123	0.071	568
124	124	0.071	568
125	125	0.072	568
126	126	0.072	568
127	127	0.073	568
128	128	0.073	568
129	129	0.074	568
130	130	0.074	568
131	131	0.075	568
132	132	0.076	568
133	133	0.076	568
134	134	0.077	568
135	135	0.077	568
136	136	0.078	568
137	137	0.078	568
138	138	0.079	568
139	139	0.079	568
140	140	0.08	608
141	141	0.08	608
142	142	0.081	608
143	143	0.081	608
144	144	0.082	608
145	145	0.082	608
146	146	0.083	608
147	147	0.083	608
148	148	0.084	608
149	149	0.084	608
150	150	0.085	608
151	151	0.085	608
152	152	0.086	608
153	153	0.086	608
154	154	0.087	608
155	155	0.087	608
156	156	0.088	608
157	157	0.089	608
158	158	0.089	608
159	159	0.09	608
160	160	0.09	608
161	161	0.091	608
162	162	0.091	608
163	163	0.092	608
164	164	0.092	608
165	165	0.093	608
166	166	0.093	608
167	167	0.094	608
168	168	0.094	608
169	169	0.095	608
170	170	0.095	609
171	171	0.096	609
172	172	0.096	609
173	173	0.097	609
174	174	0.097	609
175	175	0.098	609
176	176	0.098	609
177	177	0.099	609
178	178	0.099	609
179	179	0.1	609
180	180	0.1	609
181	181	0.101	609
182	182	0.101	609
183	183	0.102	609
184	184	0.102	609
185	185	0.103	609
186	186	0.103	609
187	187	0.104	609
188	188	0.104	609
189	189	0.105	609
190	190	0.105	609
191	191	0.106	609
192	192	0.106	609
193	193	0.107	609
194	194	0.107	609
195	195	0.108	609
196	196	0.108	609
197	197	0.109	609
198	198	0.109	609
199	199	0.11	609
200	200	0.11	609
201	201	0.111	609
202	202	0.111	609
203	203	0.112	609
204	204	0.112	609
205	205	0.113	609
206	206	0.113	609
207	207	0.114	609
208	208	0.114	609
209	209	0.115	609
210	210	0.115	609
211	211	0.116	636
212	212	0.116	636
213	213	0.117	636
214	214	0.117	636
215	215	0.118	636
216	216	0.118	636
217	217	0.119	636
218	218	0.119	636
