iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	1	0.007	635
2	2	0.01	635
3	3	0.011	672
4	4	0.012	693
5	5	0.014	693
6	6	0.015	693
7	7	0.017	693
8	8	0.018	696
9	9	0.02	759
10	10	0.022	779
11	11	0.022	779
12	12	0.023	779
13	13	0.024	779
14	14	0.025	779
15	15	0.026	779
16	16	0.027	779
17	17	0.028	780
18	18	0.029	780
19	19	0.03	780
20	20	0.03	788
21	21	0.031	788
22	22	0.032	788
23	23	0.033	788
24	24	0.034	800
25	25	0.034	800
26	26	0.035	800
27	27	0.036	800
28	28	0.036	800
29	29	0.037	800
30	30	0.038	800
31	31	0.039	800
32	32	0.039	800
33	33	0.04	800
34	34	0.041	800
35	35	0.042	800
36	36	0.042	800
37	37	0.043	800
38	38	0.044	800
39	39	0.044	800
40	40	0.045	800
41	41	0.046	800
42	42	0.046	800
43	43	0.047	800
44	44	0.048	800
45	45	0.048	813
46	46	0.049	813
47	47	0.05	819
48	48	0.051	819
49	49	0.051	819
50	50	0.052	819
51	51	0.053	819
52	52	0.054	819
53	53	0.054	819
54	54	0.055	819
55	55	0.056	819
56	56	0.056	819
57	57	0.057	819
58	58	0.058	819
59	59	0.058	819
60	60	0.059	829
61	61	0.06	829
62	62	0.061	829
63	63	0.061	829
64	64	0.062	829
65	65	0.063	837
66	66	0.064	837
67	67	0.064	837
68	68	0.065	837
69	69	0.066	837
70	70	0.066	837
71	71	0.067	837
72	72	0.068	837
73	73	0.069	844
74	74	0.07	844
75	75	0.07	844
76	76	0.071	844
77	77	0.072	844
78	78	0.073	844
79	79	0.073	844
80	80	0.074	844
81	81	0.075	844
82	82	0.075	844
83	83	0.076	844
84	84	0.077	844
85	85	0.077	844
86	86	0.078	844
87	87	0.079	844
88	88	0.08	844
89	89	0.08	862
90	90	0.081	862
91	91	0.082	862
92	92	0.082	902
93	93	0.083	902
94	94	0.084	902
95	95	0.085	902
96	96	0.085	902
97	97	0.086	902
98	98	0.087	903
99	99	0.088	903
100	100	0.088	903
