iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	25	0.0	792
2	50	0.004	832
3	75	0.005	832
4	100	0.007	832
5	125	0.012	832
6	150	0.027	832
7	175	0.036	832
8	200	0.041	832
9	225	0.044	832
10	250	0.048	832
11	275	0.053	853
12	300	0.058	853
13	325	0.062	853
14	350	0.066	853
15	375	0.07	853
16	400	0.074	853
17	425	0.078	853
18	450	0.082	853
19	475	0.086	853
20	500	0.091	857
21	525	0.095	857
22	550	0.098	857
23	575	0.102	857
24	600	0.107	857
25	625	0.111	857
26	650	0.115	882
27	675	0.119	882
28	700	0.123	882
29	725	0.127	889
30	750	0.131	889
31	775	0.135	889
32	800	0.139	889
33	825	0.143	896
34	850	0.147	920
35	875	0.151	920
36	900	0.155	924
37	925	0.159	924
38	950	0.163	924
39	975	0.167	924
40	1000	0.171	924
41	1025	0.175	924
42	1050	0.179	924
43	1075	0.184	924
44	1100	0.187	924
45	1125	0.191	924
46	1150	0.195	924
47	1175	0.199	924
48	1200	0.203	929
49	1225	0.206	929
50	1250	0.21	929
51	1275	0.214	929
52	1300	0.218	929
53	1325	0.221	945
54	1350	0.225	945
55	1375	0.229	945
56	1400	0.232	945
57	1425	0.236	945
58	1450	0.239	945
59	1475	0.243	945
60	1500	0.247	961
61	1525	0.25	961
62	1550	0.254	961
63	1575	0.257	961
64	1600	0.261	980
65	1625	0.265	980
66	1650	0.272	980
67	1675	0.275	980
68	1700	0.279	980
69	1725	0.282	980
70	1750	0.286	980
71	1775	0.289	980
72	1800	0.292	980
73	1825	0.296	980
74	1850	0.299	980
75	1875	0.302	980
76	1900	0.306	980
77	1925	0.309	980
78	1950	0.313	980
79	1975	0.319	980
80	2000	0.322	980
81	2025	0.326	980
82	2050	0.329	980
83	2075	0.335	980
84	2100	0.338	980
85	2125	0.341	1017
86	2150	0.345	1017
87	2175	0.348	1017
88	2200	0.351	1017
89	2225	0.353	1017
90	2250	0.355	1017
91	2275	0.357	1027
92	2300	0.358	1027
93	2325	0.36	1027
94	2350	0.361	1027
95	2375	0.363	1027
96	2400	0.365	1027
97	2425	0.367	1027
98	2450	0.368	1027
99	2475	0.37	1027
100	2500	0.372	1027
