iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	1	0.0	707
2	2	0.001	707
3	3	0.002	707
4	4	0.003	707
5	5	0.003	707
6	6	0.004	707
7	7	0.004	707
8	8	0.005	707
9	9	0.005	707
10	10	0.006	707
11	11	0.007	754
12	12	0.007	754
13	13	0.008	754
14	14	0.008	811
15	15	0.009	811
16	16	0.009	811
17	17	0.01	811
18	18	0.01	811
19	19	0.011	811
20	20	0.012	811
21	21	0.013	811
22	22	0.013	811
23	23	0.014	811
24	24	0.014	852
25	25	0.015	852
26	26	0.015	852
27	27	0.016	852
28	28	0.016	852
29	29	0.017	852
30	30	0.018	852
31	31	0.018	852
32	32	0.019	852
33	33	0.019	852
34	34	0.02	852
35	35	0.02	852
36	36	0.021	852
37	37	0.022	852
38	38	0.022	852
39	39	0.023	852
40	40	0.023	852
41	41	0.024	852
42	42	0.024	852
43	43	0.025	852
44	44	0.025	852
45	45	0.026	866
46	46	0.026	866
47	47	0.027	866
48	48	0.028	866
49	49	0.028	866
50	50	0.029	866
51	51	0.029	866
52	52	0.03	866
53	53	0.03	866
54	54	0.031	866
55	55	0.031	866
56	56	0.032	866
57	57	0.032	866
58	58	0.033	866
59	59	0.033	866
60	60	0.034	866
61	61	0.035	866
62	62	0.035	866
63	63	0.036	954
64	64	0.036	954
65	65	0.037	954
66	66	0.037	954
67	67	0.038	954
68	68	0.038	954
69	69	0.039	954
70	70	0.04	954
71	71	0.04	954
72	72	0.041	954
73	73	0.041	954
74	74	0.042	954
75	75	0.042	954
76	76	0.043	954
77	77	0.043	954
78	78	0.044	954
79	79	0.044	954
80	80	0.045	954
81	81	0.045	954
82	82	0.046	954
83	83	0.046	954
84	84	0.047	954
85	85	0.047	954
86	86	0.048	954
87	87	0.048	954
88	88	0.049	954
89	89	0.049	954
90	90	0.05	954
91	91	0.056	968
92	92	0.056	968
93	93	0.057	968
94	94	0.057	968
95	95	0.058	968
96	96	0.058	968
97	97	0.059	968
98	98	0.059	968
99	99	0.06	968
100	100	0.06	968
101	101	0.061	968
102	102	0.061	968
103	103	0.062	968
104	104	0.062	968
105	105	0.063	968
106	106	0.063	968
107	107	0.064	968
108	108	0.065	968
109	109	0.065	968
110	110	0.066	968
111	111	0.066	968
112	112	0.067	968
113	113	0.067	968
114	114	0.068	968
115	115	0.068	968
116	116	0.069	968
117	117	0.069	968
118	118	0.07	968
119	119	0.07	968
120	120	0.071	968
121	121	0.071	968
122	122	0.072	968
123	123	0.072	968
124	124	0.073	968
125	125	0.073	968
126	126	0.074	968
127	127	0.075	968
128	128	0.075	968
129	129	0.075	968
130	130	0.076	968
131	131	0.076	968
132	132	0.077	968
133	133	0.077	968
134	134	0.078	968
135	135	0.078	968
136	136	0.079	968
137	137	0.079	968
138	138	0.08	968
139	139	0.08	968
140	140	0.081	968
141	141	0.081	968
142	142	0.082	968
143	143	0.082	968
144	144	0.083	968
145	145	0.083	968
146	146	0.084	968
147	147	0.084	968
148	148	0.085	968
149	149	0.085	968
150	150	0.086	968
151	151	0.087	968
152	152	0.087	968
153	153	0.088	968
154	154	0.088	968
155	155	0.089	968
156	156	0.089	968
157	157	0.09	968
158	158	0.09	968
159	159	0.091	968
160	160	0.091	968
161	161	0.093	968
162	162	0.093	968
163	163	0.094	968
164	164	0.094	968
165	165	0.095	968
166	166	0.095	968
167	167	0.096	968
168	168	0.096	968
169	169	0.097	968
170	170	0.097	968
171	171	0.098	968
172	172	0.098	968
173	173	0.099	968
174	174	0.099	968
175	175	0.1	968
176	176	0.1	968
177	177	0.101	968
178	178	0.101	968
179	179	0.102	968
180	180	0.102	968
181	181	0.103	968
182	182	0.104	968
183	183	0.104	968
184	184	0.105	968
185	185	0.105	968
186	186	0.106	968
187	187	0.106	968
188	188	0.107	968
189	189	0.107	968
190	190	0.108	968
191	191	0.108	968
192	192	0.109	968
193	193	0.109	968
194	194	0.11	968
195	195	0.11	968
196	196	0.111	968
197	197	0.111	968
198	198	0.112	968
199	199	0.112	968
200	200	0.113	968
201	201	0.113	968
202	202	0.114	968
203	203	0.114	968
204	204	0.115	968
205	205	0.116	968
206	206	0.116	968
207	207	0.117	968
208	208	0.117	968
209	209	0.118	968
210	210	0.118	968
211	211	0.119	968
212	212	0.119	968
213	213	0.12	968
214	214	0.12	968
215	215	0.121	968
216	216	0.121	968
217	217	0.122	968
218	218	0.122	984
219	219	0.123	984
220	220	0.123	984
221	221	0.124	984
222	222	0.124	984
223	223	0.125	984
224	224	0.125	984
225	225	0.126	984
226	226	0.126	984
227	227	0.127	984
228	228	0.128	984
229	229	0.128	984
230	230	0.129	984
231	231	0.129	984
232	232	0.13	984
233	233	0.13	984
234	234	0.13	984
235	235	0.131	984
236	236	0.131	984
237	237	0.132	984
238	238	0.133	984
239	239	0.133	984
240	240	0.134	984
241	241	0.134	984
242	242	0.135	984
243	243	0.135	987
244	244	0.136	987
245	245	0.136	987
246	246	0.137	987
247	247	0.137	987
248	248	0.138	987
249	249	0.138	987
250	250	0.139	987
251	251	0.139	987
252	252	0.14	987
253	253	0.14	987
254	254	0.141	987
255	255	0.141	987
