iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	1	0.0	860
2	2	0.002	891
3	3	0.003	920
4	4	0.003	920
5	5	0.004	920
6	6	0.005	920
7	7	0.005	930
8	8	0.006	943
9	9	0.006	960
10	10	0.007	960
11	11	0.007	979
12	12	0.008	979
13	13	0.009	979
14	14	0.009	979
15	15	0.01	985
16	16	0.01	985
17	17	0.011	985
18	18	0.011	985
19	19	0.012	985
20	20	0.012	997
21	21	0.013	997
22	22	0.013	997
23	23	0.014	1015
24	24	0.014	1055
25	25	0.015	1055
26	26	0.016	1055
27	27	0.016	1055
28	28	0.017	1065
29	29	0.017	1066
30	30	0.018	1066
31	31	0.018	1066
32	32	0.019	1066
33	33	0.019	1066
34	34	0.02	1066
35	35	0.02	1066
36	36	0.021	1093
37	37	0.021	1093
38	38	0.022	1093
39	39	0.023	1093
40	40	0.023	1115
41	41	0.024	1115
42	42	0.024	1115
43	43	0.025	1115
44	44	0.025	1115
45	45	0.026	1115
46	46	0.026	1115
47	47	0.027	1115
48	48	0.027	1115
49	49	0.028	1165
50	50	0.028	1165
51	51	0.029	1165
52	52	0.029	1179
53	53	0.03	1179
54	54	0.031	1179
55	55	0.031	1197
56	56	0.032	1197
57	57	0.032	1197
58	58	0.033	1197
59	59	0.033	1197
60	60	0.034	1197
61	61	0.034	1197
62	62	0.035	1197
63	63	0.035	1197
64	64	0.036	1209
65	65	0.036	1209
66	66	0.037	1209
67	67	0.037	1209
68	68	0.038	1209
69	69	0.039	1209
70	70	0.039	1209
71	71	0.04	1209
72	72	0.04	1209
73	73	0.041	1209
74	74	0.041	1209
75	75	0.042	1209
76	76	0.042	1209
77	77	0.043	1209
78	78	0.043	1230
79	79	0.044	1230
80	80	0.045	1230
81	81	0.045	1230
82	82	0.046	1230
83	83	0.046	1230
84	84	0.047	1230
85	85	0.047	1230
86	86	0.048	1230
87	87	0.048	1230
88	88	0.049	1230
89	89	0.05	1230
90	90	0.05	1230
91	91	0.05	1230
92	92	0.051	1230
93	93	0.052	1230
94	94	0.052	1230
95	95	0.053	1230
96	96	0.053	1230
97	97	0.054	1230
98	98	0.054	1230
99	99	0.055	1230
100	100	0.055	1230
101	101	0.056	1230
102	102	0.056	1231
103	103	0.057	1231
104	104	0.057	1231
105	105	0.058	1231
106	106	0.059	1231
107	107	0.059	1231
108	108	0.06	1231
109	109	0.06	1231
110	110	0.061	1231
111	111	0.061	1231
112	112	0.062	1231
113	113	0.062	1231
114	114	0.063	1231
115	115	0.063	1231
116	116	0.064	1231
117	117	0.065	1231
118	118	0.065	1250
119	119	0.066	1250
120	120	0.066	1250
121	121	0.067	1250
122	122	0.067	1250
123	123	0.068	1250
124	124	0.068	1250
125	125	0.069	1250
126	126	0.07	1250
127	127	0.07	1250
128	128	0.071	1250
129	129	0.071	1250
130	130	0.072	1250
131	131	0.072	1250
132	132	0.073	1250
133	133	0.073	1250
134	134	0.074	1269
135	135	0.075	1269
136	136	0.075	1269
137	137	0.076	1269
138	138	0.076	1269
139	139	0.077	1269
140	140	0.077	1269
141	141	0.078	1269
142	142	0.078	1269
143	143	0.079	1286
144	144	0.079	1286
145	145	0.08	1286
146	146	0.081	1286
147	147	0.081	1286
148	148	0.082	1286
149	149	0.082	1286
150	150	0.083	1286
151	151	0.083	1286
152	152	0.084	1286
153	153	0.085	1286
154	154	0.085	1286
155	155	0.086	1286
156	156	0.086	1286
157	157	0.087	1286
158	158	0.087	1286
159	159	0.088	1286
160	160	0.088	1286
161	161	0.089	1286
162	162	0.089	1286
163	163	0.09	1286
164	164	0.091	1286
165	165	0.091	1286
166	166	0.092	1286
167	167	0.092	1286
168	168	0.093	1286
169	169	0.093	1286
170	170	0.094	1286
171	171	0.095	1286
172	172	0.095	1286
173	173	0.096	1286
174	174	0.096	1286
175	175	0.097	1286
176	176	0.097	1286
177	177	0.098	1286
178	178	0.098	1286
179	179	0.099	1286
180	180	0.099	1286
181	181	0.1	1295
182	182	0.1	1295
183	183	0.101	1295
184	184	0.102	1295
185	185	0.102	1295
186	186	0.103	1295
187	187	0.103	1295
188	188	0.104	1295
189	189	0.104	1295
190	190	0.105	1295
191	191	0.106	1295
192	192	0.106	1295
193	193	0.107	1295
194	194	0.107	1295
195	195	0.108	1295
196	196	0.108	1295
197	197	0.109	1295
198	198	0.109	1295
199	199	0.11	1295
200	200	0.111	1295
201	201	0.111	1295
202	202	0.112	1295
203	203	0.112	1295
204	204	0.113	1295
205	205	0.113	1295
206	206	0.114	1295
207	207	0.114	1295
208	208	0.115	1295
209	209	0.115	1295
210	210	0.116	1295
211	211	0.116	1295
212	212	0.117	1295
213	213	0.118	1295
214	214	0.118	1295
215	215	0.119	1295
216	216	0.119	1295
217	217	0.12	1295
218	218	0.12	1295
219	219	0.121	1295
220	220	0.121	1295
221	221	0.122	1295
222	222	0.123	1295
223	223	0.123	1295
224	224	0.124	1295
225	225	0.124	1295
226	226	0.125	1295
227	227	0.125	1295
228	228	0.126	1295
229	229	0.126	1295
230	230	0.127	1295
231	231	0.127	1295
232	232	0.128	1295
233	233	0.128	1295
234	234	0.129	1295
235	235	0.129	1313
236	236	0.13	1313
237	237	0.13	1313
238	238	0.131	1313
239	239	0.131	1313
240	240	0.132	1313
241	241	0.132	1313
242	242	0.133	1313
243	243	0.134	1325
244	244	0.134	1325
245	245	0.135	1325
246	246	0.135	1325
247	247	0.136	1325
248	248	0.136	1325
249	249	0.137	1325
250	250	0.137	1325
251	251	0.138	1325
252	252	0.138	1325
253	253	0.139	1325
254	254	0.139	1325
255	255	0.14	1325
256	256	0.14	1325
257	257	0.141	1325
258	258	0.141	1325
259	259	0.142	1325
260	260	0.142	1325
261	261	0.143	1325
262	262	0.143	1325
263	263	0.144	1325
264	264	0.144	1325
265	265	0.145	1325
266	266	0.145	1325
267	267	0.146	1325
268	268	0.146	1325
269	269	0.147	1325
270	270	0.147	1325
271	271	0.148	1325
272	272	0.148	1325
273	273	0.149	1325
274	274	0.149	1325
275	275	0.15	1325
276	276	0.151	1325
277	277	0.151	1325
278	278	0.152	1325
279	279	0.152	1325
280	280	0.153	1325
281	281	0.153	1325
282	282	0.154	1325
283	283	0.154	1325
284	284	0.155	1325
285	285	0.155	1325
286	286	0.156	1325
287	287	0.156	1325
288	288	0.157	1325
289	289	0.157	1325
290	290	0.158	1325
291	291	0.158	1325
292	292	0.159	1325
293	293	0.16	1325
294	294	0.16	1325
295	295	0.161	1325
296	296	0.161	1325
297	297	0.162	1325
298	298	0.162	1325
299	299	0.163	1325
300	300	0.163	1325
301	301	0.164	1325
302	302	0.164	1325
303	303	0.165	1325
304	304	0.165	1325
305	305	0.166	1325
306	306	0.166	1325
307	307	0.167	1325
308	308	0.167	1325
309	309	0.168	1325
310	310	0.169	1325
311	311	0.169	1325
312	312	0.17	1325
313	313	0.17	1325
314	314	0.171	1325
315	315	0.171	1325
316	316	0.172	1325
317	317	0.172	1325
318	318	0.173	1325
319	319	0.173	1325
320	320	0.174	1325
321	321	0.174	1325
322	322	0.175	1325
323	323	0.175	1325
324	324	0.176	1325
325	325	0.176	1325
326	326	0.177	1325
327	327	0.177	1325
328	328	0.178	1325
329	329	0.179	1325
330	330	0.179	1325
331	331	0.18	1325
332	332	0.18	1325
333	333	0.181	1325
334	334	0.181	1325
335	335	0.182	1325
336	336	0.182	1325
337	337	0.183	1325
338	338	0.183	1325
339	339	0.184	1325
340	340	0.185	1325
341	341	0.185	1325
342	342	0.186	1325
343	343	0.186	1325
344	344	0.187	1325
345	345	0.187	1325
346	346	0.188	1325
347	347	0.188	1325
348	348	0.189	1325
349	349	0.189	1325
350	350	0.19	1325
351	351	0.19	1325
352	352	0.191	1325
353	353	0.191	1325
354	354	0.192	1325
355	355	0.193	1325
356	356	0.193	1325
357	357	0.194	1325
358	358	0.194	1325
359	359	0.195	1325
360	360	0.195	1325
361	361	0.196	1325
362	362	0.196	1325
363	363	0.197	1325
364	364	0.197	1325
365	365	0.198	1325
366	366	0.198	1325
367	367	0.199	1325
368	368	0.199	1325
369	369	0.2	1325
370	370	0.2	1325
371	371	0.201	1325
372	372	0.201	1325
373	373	0.202	1325
374	374	0.202	1325
375	375	0.203	1325
376	376	0.203	1325
377	377	0.204	1325
378	378	0.204	1325
379	379	0.205	1325
380	380	0.205	1325
381	381	0.206	1325
382	382	0.206	1325
383	383	0.207	1325
384	384	0.207	1325
385	385	0.208	1325
386	386	0.208	1325
387	387	0.209	1325
388	388	0.209	1325
389	389	0.21	1325
390	390	0.21	1325
391	391	0.211	1325
392	392	0.211	1325
393	393	0.212	1325
394	394	0.212	1325
395	395	0.213	1325
396	396	0.213	1325
397	397	0.214	1325
398	398	0.214	1325
399	399	0.215	1325
400	400	0.215	1325
401	401	0.216	1325
402	402	0.216	1326
403	403	0.217	1329
404	404	0.217	1329
405	405	0.218	1329
406	406	0.218	1329
407	407	0.219	1329
408	408	0.22	1329
409	409	0.22	1329
410	410	0.221	1329
411	411	0.221	1329
412	412	0.222	1329
413	413	0.222	1329
414	414	0.223	1329
415	415	0.223	1329
416	416	0.224	1329
417	417	0.224	1329
418	418	0.225	1329
419	419	0.225	1329
420	420	0.226	1329
421	421	0.226	1329
422	422	0.227	1329
423	423	0.227	1329
424	424	0.228	1329
425	425	0.229	1329
426	426	0.229	1329
427	427	0.23	1329
428	428	0.23	1365
429	429	0.231	1365
430	430	0.231	1365
431	431	0.232	1365
432	432	0.232	1365
433	433	0.233	1365
434	434	0.233	1365
435	435	0.234	1365
436	436	0.235	1365
437	437	0.235	1365
438	438	0.236	1365
439	439	0.236	1365
440	440	0.237	1365
441	441	0.237	1365
442	442	0.238	1365
443	443	0.238	1365
444	444	0.239	1365
445	445	0.239	1365
446	446	0.24	1365
447	447	0.241	1365
448	448	0.241	1365
449	449	0.242	1365
450	450	0.242	1365
451	451	0.243	1365
452	452	0.243	1365
453	453	0.244	1365
454	454	0.244	1365
455	455	0.245	1365
456	456	0.246	1365
457	457	0.246	1365
458	458	0.247	1365
459	459	0.247	1365
460	460	0.248	1365
461	461	0.248	1365
462	462	0.249	1365
463	463	0.249	1365
464	464	0.25	1365
465	465	0.25	1365
466	466	0.251	1365
467	467	0.251	1365
468	468	0.252	1365
469	469	0.252	1365
470	470	0.253	1365
471	471	0.253	1365
472	472	0.254	1365
473	473	0.255	1365
474	474	0.255	1365
475	475	0.256	1365
476	476	0.256	1365
477	477	0.257	1365
478	478	0.257	1365
479	479	0.258	1365
480	480	0.258	1365
481	481	0.259	1365
482	482	0.259	1365
483	483	0.26	1386
484	484	0.261	1392
485	485	0.261	1392
486	486	0.262	1392
487	487	0.262	1392
488	488	0.263	1392
489	489	0.263	1392
490	490	0.264	1392
491	491	0.264	1392
492	492	0.265	1392
493	493	0.266	1392
494	494	0.266	1392
495	495	0.267	1392
496	496	0.267	1392
497	497	0.268	1392
498	498	0.268	1392
499	499	0.269	1392
500	500	0.269	1392
501	501	0.27	1392
502	502	0.27	1392
503	503	0.271	1392
504	504	0.272	1392
505	505	0.272	1392
506	506	0.273	1392
507	507	0.273	1392
508	508	0.274	1392
509	509	0.274	1392
510	510	0.275	1392
511	511	0.275	1392
512	512	0.276	1392
513	513	0.276	1392
514	514	0.277	1392
515	515	0.277	1392
