iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	25	0.001	475
2	50	0.002	475
3	75	0.003	475
4	100	0.004	475
5	125	0.005	493
6	150	0.007	493
7	175	0.008	505
8	200	0.01	505
9	225	0.013	505
10	250	0.015	518
11	275	0.017	518
12	300	0.018	518
13	325	0.02	518
14	350	0.022	544
15	375	0.024	544
16	400	0.026	544
17	425	0.029	544
18	450	0.03	544
19	475	0.032	544
20	500	0.034	570
21	525	0.035	570
22	550	0.037	570
23	575	0.038	570
24	600	0.04	570
25	625	0.042	570
26	650	0.043	570
27	675	0.045	570
28	700	0.046	570
29	725	0.048	570
30	750	0.049	570
31	775	0.052	570
32	800	0.054	579
33	825	0.056	579
34	850	0.057	579
35	875	0.059	609
36	900	0.061	609
37	925	0.062	609
38	950	0.064	609
39	975	0.065	609
40	1000	0.067	609
41	1025	0.069	609
42	1050	0.07	609
43	1075	0.072	618
44	1100	0.073	628
45	1125	0.075	628
46	1150	0.076	628
47	1175	0.078	628
48	1200	0.079	628
49	1225	0.082	628
50	1250	0.086	628
51	1275	0.087	628
52	1300	0.089	628
53	1325	0.091	628
54	1350	0.092	628
55	1375	0.094	628
56	1400	0.095	628
57	1425	0.097	628
58	1450	0.098	628
59	1475	0.099	628
60	1500	0.101	628
61	1525	0.102	628
62	1550	0.104	628
63	1575	0.105	628
64	1600	0.107	628
65	1625	0.108	628
66	1650	0.11	628
67	1675	0.112	628
68	1700	0.113	633
69	1725	0.115	633
70	1750	0.116	633
71	1775	0.118	633
72	1800	0.119	633
73	1825	0.121	660
74	1850	0.122	660
75	1875	0.124	660
76	1900	0.125	660
77	1925	0.127	660
78	1950	0.128	660
79	1975	0.13	660
80	2000	0.131	660
81	2025	0.133	660
82	2050	0.134	660
83	2075	0.136	660
84	2100	0.137	660
85	2125	0.139	660
86	2150	0.14	660
87	2175	0.142	660
88	2200	0.143	660
89	2225	0.145	660
90	2250	0.146	660
91	2275	0.148	660
92	2300	0.149	660
93	2325	0.151	660
94	2350	0.152	660
95	2375	0.154	660
96	2400	0.155	660
97	2425	0.157	660
98	2450	0.158	660
99	2475	0.159	660
100	2500	0.161	667
101	2525	0.162	667
102	2550	0.164	667
103	2575	0.165	667
104	2600	0.167	667
105	2625	0.168	667
106	2650	0.169	667
107	2675	0.171	667
108	2700	0.172	690
109	2725	0.174	690
110	2750	0.175	690
111	2775	0.176	690
112	2800	0.178	690
113	2825	0.179	690
114	2850	0.181	690
115	2875	0.182	690
116	2900	0.183	690
117	2925	0.185	690
118	2950	0.186	690
119	2975	0.188	690
120	3000	0.189	690
121	3025	0.19	690
122	3050	0.192	690
123	3075	0.193	690
124	3100	0.194	690
125	3125	0.196	690
126	3150	0.197	690
127	3175	0.2	690
128	3200	0.202	690
129	3225	0.203	690
130	3250	0.204	690
131	3275	0.205	690
132	3300	0.206	690
133	3325	0.208	690
134	3350	0.209	690
135	3375	0.21	690
136	3400	0.211	690
137	3425	0.213	690
138	3450	0.214	690
139	3475	0.215	690
140	3500	0.216	690
141	3525	0.218	690
142	3550	0.219	690
143	3575	0.22	690
144	3600	0.221	690
145	3625	0.223	690
146	3650	0.224	690
147	3675	0.225	690
148	3700	0.227	690
149	3725	0.228	690
150	3750	0.229	690
151	3775	0.231	690
152	3800	0.232	690
153	3825	0.234	690
154	3850	0.235	690
155	3875	0.237	690
156	3900	0.238	690
157	3925	0.239	690
158	3950	0.241	690
159	3975	0.242	690
160	4000	0.243	690
161	4025	0.245	690
162	4050	0.246	690
163	4075	0.247	690
164	4100	0.248	690
165	4125	0.249	690
166	4150	0.25	690
167	4175	0.251	690
168	4200	0.252	690
169	4225	0.253	690
170	4250	0.254	690
171	4275	0.255	690
172	4300	0.256	690
173	4325	0.257	690
174	4350	0.258	690
175	4375	0.259	690
176	4400	0.26	690
177	4425	0.261	690
178	4450	0.262	690
179	4475	0.263	690
180	4500	0.264	690
181	4525	0.265	690
182	4550	0.266	690
183	4575	0.267	690
184	4600	0.268	690
185	4625	0.27	690
186	4650	0.271	690
187	4675	0.272	690
188	4700	0.273	690
189	4725	0.274	690
190	4750	0.275	690
191	4775	0.276	690
192	4800	0.277	690
193	4825	0.278	690
194	4850	0.279	690
195	4875	0.28	690
196	4900	0.281	690
197	4925	0.282	690
