iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	1	0.0	785
2	2	0.002	785
3	3	0.004	788
4	4	0.005	793
5	5	0.006	793
6	6	0.007	793
7	7	0.007	977
8	8	0.008	977
9	9	0.009	977
10	10	0.01	977
11	11	0.011	977
12	12	0.012	977
13	13	0.013	1047
14	14	0.014	1047
15	15	0.015	1047
16	16	0.016	1047
17	17	0.017	1047
18	18	0.018	1047
19	19	0.018	1047
20	20	0.019	1047
21	21	0.02	1047
22	22	0.021	1071
23	23	0.022	1071
24	24	0.023	1071
25	25	0.023	1076
26	26	0.024	1076
27	27	0.025	1076
28	28	0.026	1076
29	29	0.027	1076
30	30	0.027	1076
31	31	0.028	1076
32	32	0.029	1115
33	33	0.03	1115
34	34	0.031	1130
35	35	0.032	1130
36	36	0.033	1130
37	37	0.034	1130
38	38	0.034	1130
39	39	0.035	1155
40	40	0.036	1155
41	41	0.037	1155
42	42	0.038	1155
43	43	0.038	1155
44	44	0.04	1155
45	45	0.041	1155
46	46	0.042	1155
47	47	0.044	1155
48	48	0.044	1155
49	49	0.045	1155
50	50	0.046	1163
51	51	0.047	1163
52	52	0.048	1163
53	53	0.048	1163
54	54	0.049	1163
55	55	0.05	1163
56	56	0.051	1163
57	57	0.052	1163
58	58	0.053	1163
59	59	0.053	1171
60	60	0.054	1171
61	61	0.055	1171
62	62	0.056	1171
63	63	0.057	1171
64	64	0.057	1171
65	65	0.058	1171
66	66	0.059	1171
67	67	0.06	1171
68	68	0.061	1171
69	69	0.061	1171
70	70	0.062	1171
71	71	0.063	1171
72	72	0.064	1171
73	73	0.065	1171
74	74	0.066	1171
75	75	0.066	1171
76	76	0.067	1171
77	77	0.068	1171
78	78	0.069	1171
79	79	0.07	1171
80	80	0.07	1171
81	81	0.071	1171
82	82	0.072	1171
83	83	0.073	1171
84	84	0.073	1171
85	85	0.074	1171
86	86	0.075	1193
87	87	0.076	1193
88	88	0.076	1193
89	89	0.077	1193
90	90	0.078	1193
91	91	0.079	1193
92	92	0.08	1193
93	93	0.08	1193
94	94	0.081	1193
95	95	0.082	1193
96	96	0.083	1193
97	97	0.084	1193
98	98	0.085	1193
99	99	0.086	1193
100	100	0.087	1193
101	101	0.088	1193
102	102	0.089	1193
103	103	0.09	1194
104	104	0.091	1194
105	105	0.092	1194
106	106	0.092	1194
107	107	0.093	1194
108	108	0.094	1194
109	109	0.095	1194
110	110	0.096	1194
111	111	0.096	1194
112	112	0.097	1202
113	113	0.098	1202
114	114	0.099	1207
115	115	0.099	1207
116	116	0.1	1226
117	117	0.101	1226
118	118	0.101	1226
119	119	0.102	1226
120	120	0.103	1226
121	121	0.104	1226
122	122	0.104	1226
123	123	0.105	1226
124	124	0.106	1226
125	125	0.106	1226
126	126	0.107	1226
127	127	0.108	1226
128	128	0.109	1226
129	129	0.11	1226
130	130	0.11	1226
131	131	0.111	1235
132	132	0.112	1235
133	133	0.113	1235
134	134	0.113	1235
135	135	0.114	1235
136	136	0.115	1235
137	137	0.115	1235
138	138	0.116	1235
139	139	0.117	1235
140	140	0.118	1235
141	141	0.119	1235
142	142	0.12	1235
143	143	0.12	1235
144	144	0.121	1235
145	145	0.122	1235
146	146	0.123	1235
147	147	0.124	1235
148	148	0.125	1235
149	149	0.125	1235
150	150	0.126	1235
151	151	0.127	1235
152	152	0.128	1235
153	153	0.128	1235
154	154	0.129	1235
155	155	0.13	1235
156	156	0.13	1235
157	157	0.131	1235
158	158	0.132	1235
159	159	0.133	1235
160	160	0.133	1235
161	161	0.134	1235
162	162	0.135	1235
163	163	0.136	1235
164	164	0.137	1235
165	165	0.137	1235
166	166	0.138	1235
167	167	0.139	1235
168	168	0.14	1235
169	169	0.14	1235
170	170	0.141	1235
171	171	0.142	1235
172	172	0.143	1235
173	173	0.143	1235
174	174	0.144	1235
175	175	0.145	1235
176	176	0.146	1235
177	177	0.147	1235
178	178	0.147	1235
179	179	0.148	1235
180	180	0.149	1235
181	181	0.149	1235
182	182	0.15	1235
183	183	0.151	1235
184	184	0.152	1235
185	185	0.152	1235
186	186	0.153	1235
187	187	0.154	1235
188	188	0.155	1235
189	189	0.156	1235
190	190	0.156	1235
191	191	0.157	1235
192	192	0.158	1235
193	193	0.159	1235
194	194	0.16	1235
195	195	0.16	1235
196	196	0.162	1235
197	197	0.163	1235
198	198	0.164	1266
199	199	0.165	1266
200	200	0.166	1266
201	201	0.167	1266
202	202	0.168	1266
203	203	0.169	1266
204	204	0.169	1266
205	205	0.17	1266
206	206	0.171	1266
207	207	0.171	1266
208	208	0.172	1266
209	209	0.173	1266
210	210	0.174	1266
211	211	0.175	1266
212	212	0.175	1266
213	213	0.176	1266
214	214	0.177	1266
215	215	0.178	1266
216	216	0.179	1266
217	217	0.179	1266
218	218	0.18	1266
219	219	0.181	1266
220	220	0.182	1266
221	221	0.183	1266
222	222	0.183	1266
223	223	0.184	1266
224	224	0.185	1266
225	225	0.186	1266
226	226	0.187	1266
227	227	0.187	1266
228	228	0.188	1266
229	229	0.189	1266
230	230	0.19	1266
231	231	0.191	1266
232	232	0.191	1266
233	233	0.192	1266
234	234	0.193	1266
235	235	0.194	1266
236	236	0.195	1266
237	237	0.195	1266
238	238	0.196	1266
239	239	0.197	1266
240	240	0.198	1266
241	241	0.199	1266
242	242	0.2	1266
243	243	0.201	1266
244	244	0.201	1266
245	245	0.202	1266
246	246	0.203	1266
247	247	0.204	1266
248	248	0.205	1266
249	249	0.206	1266
250	250	0.207	1266
251	251	0.207	1266
252	252	0.208	1266
253	253	0.209	1266
254	254	0.21	1266
255	255	0.211	1266
256	256	0.211	1266
257	257	0.212	1266
258	258	0.213	1266
259	259	0.214	1266
260	260	0.215	1266
261	261	0.216	1266
262	262	0.217	1266
263	263	0.218	1266
264	264	0.219	1266
265	265	0.22	1279
266	266	0.22	1279
267	267	0.221	1279
268	268	0.222	1279
269	269	0.223	1279
270	270	0.224	1279
271	271	0.225	1279
272	272	0.226	1279
273	273	0.226	1279
274	274	0.227	1279
275	275	0.228	1279
276	276	0.229	1279
277	277	0.229	1279
278	278	0.23	1279
279	279	0.231	1279
280	280	0.232	1279
281	281	0.233	1279
282	282	0.234	1279
283	283	0.235	1304
284	284	0.235	1304
285	285	0.236	1304
286	286	0.237	1304
287	287	0.238	1325
288	288	0.238	1325
289	289	0.239	1325
290	290	0.24	1325
291	291	0.241	1325
292	292	0.242	1325
293	293	0.243	1325
294	294	0.243	1325
295	295	0.244	1331
296	296	0.245	1331
297	297	0.246	1331
298	298	0.246	1331
299	299	0.247	1331
300	300	0.248	1331
301	301	0.249	1331
302	302	0.249	1331
303	303	0.25	1331
304	304	0.251	1331
305	305	0.252	1331
306	306	0.253	1331
307	307	0.254	1331
308	308	0.255	1331
309	309	0.255	1331
310	310	0.256	1331
311	311	0.257	1331
312	312	0.258	1331
313	313	0.258	1331
314	314	0.259	1331
315	315	0.26	1331
316	316	0.261	1331
317	317	0.261	1331
318	318	0.262	1331
319	319	0.263	1331
320	320	0.264	1331
321	321	0.264	1331
322	322	0.265	1331
323	323	0.266	1331
324	324	0.267	1331
325	325	0.268	1331
326	326	0.269	1331
327	327	0.27	1331
328	328	0.27	1331
329	329	0.271	1331
330	330	0.272	1331
331	331	0.273	1331
332	332	0.274	1331
333	333	0.274	1331
334	334	0.275	1331
335	335	0.276	1331
336	336	0.277	1331
337	337	0.277	1331
338	338	0.278	1331
339	339	0.279	1331
340	340	0.28	1331
341	341	0.28	1331
342	342	0.281	1331
343	343	0.282	1331
344	344	0.282	1331
345	345	0.283	1331
346	346	0.284	1331
347	347	0.285	1331
348	348	0.285	1331
349	349	0.286	1331
350	350	0.287	1331
351	351	0.288	1331
352	352	0.288	1331
353	353	0.289	1331
354	354	0.29	1331
355	355	0.291	1331
356	356	0.292	1331
357	357	0.292	1331
358	358	0.293	1331
359	359	0.294	1331
360	360	0.294	1331
361	361	0.295	1331
362	362	0.296	1331
363	363	0.296	1331
364	364	0.297	1331
365	365	0.298	1331
366	366	0.299	1331
367	367	0.299	1331
368	368	0.3	1331
369	369	0.301	1331
370	370	0.302	1331
371	371	0.303	1331
372	372	0.304	1331
373	373	0.304	1331
374	374	0.305	1331
375	375	0.306	1331
376	376	0.307	1331
377	377	0.307	1331
378	378	0.308	1331
379	379	0.309	1331
380	380	0.31	1331
381	381	0.311	1331
382	382	0.312	1331
383	383	0.312	1331
384	384	0.313	1331
385	385	0.314	1331
