iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	25	0.001	457
2	50	0.003	535
3	75	0.004	535
4	100	0.01	535
5	125	0.012	535
6	150	0.02	535
7	175	0.023	535
8	200	0.026	535
9	225	0.03	535
10	250	0.034	535
11	275	0.038	535
12	300	0.041	535
13	325	0.046	535
14	350	0.05	535
15	375	0.054	535
16	400	0.058	535
17	425	0.062	535
18	450	0.066	535
19	475	0.071	535
20	500	0.074	535
21	525	0.078	535
22	550	0.096	535
23	575	0.1	535
24	600	0.103	535
25	625	0.107	535
26	650	0.11	535
27	675	0.113	535
28	700	0.117	535
29	725	0.12	567
30	750	0.124	567
31	775	0.127	567
32	800	0.13	567
33	825	0.134	567
34	850	0.137	567
35	875	0.14	567
36	900	0.144	567
37	925	0.147	567
38	950	0.15	567
39	975	0.154	567
40	1000	0.158	567
41	1025	0.162	567
42	1050	0.165	567
43	1075	0.168	571
44	1100	0.172	571
45	1125	0.175	571
46	1150	0.179	571
47	1175	0.182	571
48	1200	0.185	579
49	1225	0.189	579
50	1250	0.193	579
51	1275	0.196	579
52	1300	0.2	579
53	1325	0.203	579
54	1350	0.207	579
55	1375	0.211	599
56	1400	0.214	599
57	1425	0.217	599
58	1450	0.221	599
59	1475	0.224	599
60	1500	0.228	599
61	1525	0.232	599
62	1550	0.235	599
63	1575	0.239	599
64	1600	0.242	599
65	1625	0.245	599
66	1650	0.249	599
67	1675	0.252	599
68	1700	0.256	599
69	1725	0.259	599
70	1750	0.262	599
71	1775	0.266	599
72	1800	0.269	599
73	1825	0.273	599
74	1850	0.276	599
75	1875	0.28	599
76	1900	0.283	599
77	1925	0.287	599
78	1950	0.29	599
79	1975	0.295	599
80	2000	0.3	599
81	2025	0.303	599
82	2050	0.306	599
83	2075	0.31	599
84	2100	0.314	599
85	2125	0.317	599
86	2150	0.321	599
87	2175	0.324	599
88	2200	0.327	599
89	2225	0.331	599
90	2250	0.334	599
91	2275	0.337	599
92	2300	0.342	599
93	2325	0.345	603
94	2350	0.348	603
95	2375	0.352	603
96	2400	0.355	603
97	2425	0.358	603
98	2450	0.362	603
99	2475	0.365	603
100	2500	0.368	603
101	2525	0.372	603
102	2550	0.376	603
103	2575	0.379	603
104	2600	0.382	603
105	2625	0.385	603
106	2650	0.389	603
107	2675	0.392	603
108	2700	0.395	603
109	2725	0.398	603
110	2750	0.402	603
111	2775	0.405	603
112	2800	0.408	603
113	2825	0.411	603
114	2850	0.414	603
115	2875	0.417	606
116	2900	0.42	606
117	2925	0.423	606
118	2950	0.426	606
119	2975	0.429	606
120	3000	0.432	606
121	3025	0.435	606
122	3050	0.438	606
123	3075	0.442	606
124	3100	0.445	606
125	3125	0.448	606
126	3150	0.451	606
127	3175	0.454	606
128	3200	0.457	606
129	3225	0.46	606
130	3250	0.464	606
131	3275	0.467	606
