iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	25	0.001	440
2	50	0.003	460
3	75	0.005	460
4	100	0.006	466
5	125	0.008	466
6	150	0.011	499
7	175	0.015	543
8	200	0.019	543
9	225	0.023	543
10	250	0.027	543
11	275	0.035	543
12	300	0.038	543
13	325	0.042	543
14	350	0.046	543
15	375	0.049	543
16	400	0.053	543
17	425	0.056	543
18	450	0.059	556
19	475	0.065	556
20	500	0.068	556
21	525	0.072	556
22	550	0.076	556
23	575	0.079	556
24	600	0.113	556
25	625	0.116	556
26	650	0.12	556
27	675	0.124	556
28	700	0.127	556
29	725	0.131	556
30	750	0.134	556
31	775	0.137	556
32	800	0.142	556
33	825	0.147	556
34	850	0.151	581
35	875	0.154	581
36	900	0.158	581
37	925	0.162	581
38	950	0.167	581
39	975	0.17	581
40	1000	0.174	581
41	1025	0.178	581
42	1050	0.181	581
43	1075	0.185	581
44	1100	0.188	581
45	1125	0.191	581
46	1150	0.195	581
47	1175	0.198	581
48	1200	0.202	581
49	1225	0.205	581
50	1250	0.208	581
51	1275	0.212	581
52	1300	0.216	581
53	1325	0.219	581
54	1350	0.223	581
55	1375	0.226	581
56	1400	0.229	581
57	1425	0.233	581
58	1450	0.236	581
59	1475	0.24	581
60	1500	0.243	581
61	1525	0.247	581
62	1550	0.25	589
63	1575	0.253	589
64	1600	0.257	589
65	1625	0.26	589
66	1650	0.264	589
67	1675	0.268	589
68	1700	0.271	589
69	1725	0.274	589
70	1750	0.278	589
71	1775	0.281	589
72	1800	0.285	597
73	1825	0.288	597
74	1850	0.292	597
75	1875	0.295	597
76	1900	0.299	597
77	1925	0.302	597
78	1950	0.306	597
79	1975	0.309	597
80	2000	0.312	597
81	2025	0.315	597
82	2050	0.319	597
83	2075	0.322	597
84	2100	0.326	597
85	2125	0.331	597
86	2150	0.335	597
87	2175	0.338	597
88	2200	0.341	597
89	2225	0.345	597
90	2250	0.349	603
91	2275	0.352	603
92	2300	0.356	603
93	2325	0.359	603
94	2350	0.362	603
95	2375	0.365	603
96	2400	0.369	603
97	2425	0.372	607
98	2450	0.375	607
99	2475	0.378	607
100	2500	0.381	607
101	2525	0.385	607
102	2550	0.388	607
103	2575	0.392	607
104	2600	0.395	607
105	2625	0.398	607
106	2650	0.401	607
107	2675	0.406	607
108	2700	0.409	607
109	2725	0.413	607
110	2750	0.416	607
111	2775	0.419	607
112	2800	0.423	607
113	2825	0.426	607
114	2850	0.43	607
115	2875	0.433	607
116	2900	0.436	607
117	2925	0.44	607
118	2950	0.444	607
119	2975	0.447	607
120	3000	0.45	607
121	3025	0.454	607
122	3050	0.457	607
123	3075	0.461	607
124	3100	0.464	607
125	3125	0.467	607
126	3150	0.47	607
127	3175	0.474	607
128	3200	0.477	607
129	3225	0.48	607
130	3250	0.484	607
131	3275	0.487	607
132	3300	0.49	607
133	3325	0.493	607
134	3350	0.496	607
135	3375	0.503	607
136	3400	0.506	607
137	3425	0.509	607
138	3450	0.511	607
139	3475	0.514	607
140	3500	0.518	607
141	3525	0.52	607
142	3550	0.523	607
143	3575	0.526	607
144	3600	0.528	607
145	3625	0.531	607
146	3650	0.534	607
147	3675	0.537	607
