iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	25	0.001	421
2	50	0.003	478
3	75	0.004	481
4	100	0.005	481
5	125	0.007	481
6	150	0.012	481
7	175	0.024	493
8	200	0.029	493
9	225	0.033	493
10	250	0.045	493
11	275	0.062	493
12	300	0.067	493
13	325	0.073	523
14	350	0.078	523
15	375	0.082	523
16	400	0.086	529
17	425	0.09	529
18	450	0.094	529
19	475	0.098	562
20	500	0.102	562
21	525	0.106	562
22	550	0.109	562
23	575	0.113	562
24	600	0.117	565
25	625	0.12	565
26	650	0.124	565
27	675	0.126	565
28	700	0.129	565
29	725	0.133	565
30	750	0.136	565
31	775	0.14	565
32	800	0.142	565
33	825	0.144	566
34	850	0.148	566
35	875	0.15	566
36	900	0.153	566
37	925	0.155	566
38	950	0.159	566
39	975	0.162	566
40	1000	0.166	566
41	1025	0.17	566
42	1050	0.174	566
43	1075	0.178	566
44	1100	0.182	627
45	1125	0.186	627
46	1150	0.19	627
47	1175	0.194	627
48	1200	0.199	634
49	1225	0.203	634
50	1250	0.207	634
51	1275	0.211	634
52	1300	0.218	634
53	1325	0.223	634
54	1350	0.227	634
55	1375	0.23	634
56	1400	0.234	634
57	1425	0.239	634
58	1450	0.243	634
59	1475	0.246	634
60	1500	0.249	634
61	1525	0.253	634
62	1550	0.256	634
63	1575	0.259	634
64	1600	0.262	634
65	1625	0.265	634
66	1650	0.269	634
67	1675	0.273	634
68	1700	0.277	634
69	1725	0.28	634
70	1750	0.283	634
71	1775	0.286	634
72	1800	0.289	634
73	1825	0.293	634
74	1850	0.296	634
75	1875	0.299	634
76	1900	0.303	634
77	1925	0.306	634
78	1950	0.31	634
79	1975	0.314	634
80	2000	0.317	634
81	2025	0.32	634
82	2050	0.324	634
83	2075	0.327	634
84	2100	0.331	634
85	2125	0.335	634
86	2150	0.338	634
87	2175	0.342	634
88	2200	0.345	634
89	2225	0.349	634
90	2250	0.352	634
91	2275	0.357	634
92	2300	0.361	634
93	2325	0.364	634
94	2350	0.368	634
95	2375	0.371	634
96	2400	0.376	634
97	2425	0.379	634
98	2450	0.383	634
99	2475	0.386	634
100	2500	0.389	634
101	2525	0.393	634
102	2550	0.397	634
103	2575	0.401	634
