iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	1	0.0	938
2	2	0.002	1011
3	3	0.003	1011
4	4	0.004	1041
5	5	0.005	1041
6	6	0.006	1041
7	7	0.007	1041
8	8	0.008	1041
9	9	0.009	1041
10	10	0.01	1046
11	11	0.011	1062
12	12	0.012	1062
13	13	0.013	1062
14	14	0.013	1062
15	15	0.014	1069
16	16	0.016	1182
17	17	0.017	1182
18	18	0.017	1182
19	19	0.018	1182
20	20	0.019	1182
21	21	0.02	1182
22	22	0.021	1182
23	23	0.022	1182
24	24	0.023	1182
25	25	0.023	1182
26	26	0.024	1182
27	27	0.025	1182
28	28	0.026	1182
29	29	0.027	1182
30	30	0.028	1182
31	31	0.029	1182
32	32	0.03	1182
33	33	0.031	1189
34	34	0.032	1189
35	35	0.033	1189
36	36	0.034	1189
37	37	0.035	1189
38	38	0.035	1189
39	39	0.036	1189
40	40	0.037	1189
41	41	0.038	1189
42	42	0.039	1189
43	43	0.039	1189
44	44	0.04	1189
45	45	0.041	1189
46	46	0.042	1189
47	47	0.043	1189
48	48	0.044	1189
49	49	0.044	1189
50	50	0.046	1189
51	51	0.046	1189
52	52	0.049	1189
53	53	0.051	1198
54	54	0.053	1198
55	55	0.054	1208
56	56	0.054	1208
57	57	0.055	1208
58	58	0.056	1208
59	59	0.057	1208
60	60	0.058	1208
61	61	0.058	1208
62	62	0.059	1208
63	63	0.06	1208
64	64	0.06	1208
65	65	0.061	1208
66	66	0.062	1208
67	67	0.062	1208
68	68	0.063	1208
69	69	0.064	1208
70	70	0.065	1208
71	71	0.065	1208
72	72	0.066	1208
73	73	0.067	1208
74	74	0.068	1208
75	75	0.069	1208
76	76	0.07	1208
77	77	0.07	1208
78	78	0.071	1208
79	79	0.072	1208
80	80	0.073	1208
81	81	0.073	1208
82	82	0.074	1208
83	83	0.075	1208
84	84	0.076	1208
85	85	0.077	1208
86	86	0.078	1208
87	87	0.079	1208
88	88	0.079	1208
89	89	0.08	1208
90	90	0.081	1208
91	91	0.082	1208
92	92	0.083	1208
93	93	0.084	1208
94	94	0.085	1208
95	95	0.086	1208
96	96	0.087	1208
97	97	0.088	1208
98	98	0.089	1208
99	99	0.09	1208
100	100	0.091	1208
101	101	0.091	1208
102	102	0.093	1208
103	103	0.094	1208
104	104	0.096	1208
105	105	0.097	1208
106	106	0.098	1208
107	107	0.099	1208
108	108	0.1	1208
109	109	0.101	1208
110	110	0.101	1208
111	111	0.102	1208
112	112	0.103	1208
113	113	0.104	1208
114	114	0.105	1208
115	115	0.106	1208
116	116	0.107	1208
117	117	0.108	1208
118	118	0.108	1208
119	119	0.109	1208
120	120	0.11	1208
121	121	0.111	1209
122	122	0.111	1209
123	123	0.112	1209
124	124	0.113	1209
125	125	0.114	1209
126	126	0.115	1209
127	127	0.116	1209
128	128	0.117	1209
129	129	0.118	1209
130	130	0.119	1209
131	131	0.119	1209
132	132	0.12	1209
133	133	0.121	1209
134	134	0.122	1276
135	135	0.122	1276
136	136	0.123	1276
137	137	0.124	1276
138	138	0.125	1276
139	139	0.126	1276
140	140	0.127	1276
141	141	0.128	1276
142	142	0.129	1276
143	143	0.13	1276
144	144	0.13	1276
145	145	0.131	1276
146	146	0.132	1276
147	147	0.133	1276
148	148	0.133	1276
149	149	0.135	1276
150	150	0.136	1276
151	151	0.136	1276
152	152	0.137	1276
153	153	0.138	1276
154	154	0.139	1276
155	155	0.14	1276
156	156	0.14	1276
157	157	0.141	1276
158	158	0.142	1276
159	159	0.143	1276
160	160	0.144	1276
161	161	0.145	1276
162	162	0.146	1276
163	163	0.146	1276
164	164	0.147	1276
165	165	0.148	1276
166	166	0.149	1276
167	167	0.149	1276
168	168	0.15	1276
169	169	0.151	1276
170	170	0.152	1276
171	171	0.152	1276
172	172	0.153	1276
173	173	0.154	1276
174	174	0.156	1276
175	175	0.157	1276
176	176	0.157	1276
177	177	0.158	1276
178	178	0.159	1276
179	179	0.16	1276
180	180	0.161	1276
181	181	0.162	1276
182	182	0.163	1276
183	183	0.164	1276
184	184	0.164	1276
185	185	0.165	1276
186	186	0.166	1276
187	187	0.167	1276
188	188	0.168	1276
189	189	0.169	1276
190	190	0.169	1276
191	191	0.17	1276
192	192	0.172	1276
193	193	0.172	1276
194	194	0.173	1276
195	195	0.174	1276
196	196	0.175	1276
197	197	0.176	1276
198	198	0.177	1276
199	199	0.179	1276
200	200	0.179	1276
201	201	0.18	1276
202	202	0.181	1276
203	203	0.182	1276
204	204	0.183	1276
205	205	0.184	1276
206	206	0.185	1276
207	207	0.186	1276
208	208	0.187	1276
209	209	0.188	1276
210	210	0.189	1276
211	211	0.19	1276
212	212	0.19	1276
213	213	0.191	1276
214	214	0.192	1276
215	215	0.193	1276
216	216	0.194	1276
217	217	0.195	1276
218	218	0.196	1276
219	219	0.197	1276
220	220	0.197	1276
221	221	0.198	1276
222	222	0.199	1276
223	223	0.2	1276
224	224	0.201	1276
225	225	0.201	1276
226	226	0.202	1276
227	227	0.203	1276
228	228	0.204	1276
229	229	0.205	1276
230	230	0.205	1276
231	231	0.206	1276
232	232	0.207	1276
233	233	0.208	1276
234	234	0.209	1276
235	235	0.209	1276
236	236	0.21	1276
237	237	0.211	1276
238	238	0.212	1276
239	239	0.213	1276
240	240	0.213	1276
241	241	0.214	1276
242	242	0.215	1276
243	243	0.216	1276
244	244	0.217	1276
245	245	0.218	1276
246	246	0.219	1276
247	247	0.22	1276
248	248	0.22	1276
249	249	0.221	1276
250	250	0.222	1276
251	251	0.223	1276
252	252	0.223	1276
253	253	0.224	1276
254	254	0.225	1276
255	255	0.226	1276
256	256	0.227	1276
257	257	0.227	1276
258	258	0.229	1276
259	259	0.23	1276
260	260	0.23	1276
261	261	0.232	1276
262	262	0.232	1276
263	263	0.233	1276
264	264	0.234	1276
265	265	0.235	1276
266	266	0.236	1276
267	267	0.237	1276
268	268	0.237	1276
269	269	0.238	1276
270	270	0.239	1276
271	271	0.24	1276
272	272	0.24	1276
273	273	0.241	1276
274	274	0.242	1276
275	275	0.243	1276
276	276	0.244	1276
277	277	0.244	1276
278	278	0.245	1276
279	279	0.246	1276
280	280	0.247	1276
281	281	0.248	1276
282	282	0.249	1276
283	283	0.25	1276
284	284	0.251	1276
285	285	0.252	1276
286	286	0.252	1276
287	287	0.253	1276
288	288	0.254	1276
289	289	0.255	1276
290	290	0.256	1276
291	291	0.257	1276
292	292	0.258	1276
293	293	0.259	1276
294	294	0.26	1276
295	295	0.261	1276
296	296	0.262	1276
297	297	0.263	1276
298	298	0.264	1276
299	299	0.264	1276
300	300	0.265	1276
301	301	0.266	1276
302	302	0.267	1276
303	303	0.268	1276
304	304	0.268	1276
305	305	0.269	1276
306	306	0.27	1276
307	307	0.271	1276
308	308	0.272	1276
309	309	0.273	1276
310	310	0.273	1276
311	311	0.274	1276
312	312	0.275	1276
313	313	0.276	1276
314	314	0.277	1276
315	315	0.277	1276
316	316	0.278	1276
317	317	0.281	1276
318	318	0.282	1276
319	319	0.282	1276
320	320	0.283	1276
321	321	0.284	1276
322	322	0.285	1276
323	323	0.286	1276
324	324	0.287	1276
325	325	0.288	1276
326	326	0.289	1276
327	327	0.29	1276
328	328	0.291	1276
329	329	0.291	1276
330	330	0.292	1276
331	331	0.293	1276
332	332	0.294	1276
333	333	0.295	1276
334	334	0.296	1276
335	335	0.297	1276
336	336	0.297	1276
337	337	0.298	1276
338	338	0.299	1276
339	339	0.3	1276
340	340	0.301	1276
341	341	0.301	1276
342	342	0.302	1276
343	343	0.303	1276
344	344	0.304	1276
345	345	0.305	1276
346	346	0.306	1276
347	347	0.307	1276
348	348	0.308	1276
349	349	0.309	1276
350	350	0.309	1276
351	351	0.31	1276
352	352	0.311	1276
353	353	0.312	1276
354	354	0.313	1276
355	355	0.314	1276
356	356	0.315	1276
357	357	0.315	1276
358	358	0.317	1276
359	359	0.317	1276
360	360	0.318	1276
361	361	0.319	1276
362	362	0.32	1276
363	363	0.32	1276
364	364	0.321	1276
365	365	0.322	1276
366	366	0.323	1276
367	367	0.324	1276
368	368	0.324	1276
369	369	0.325	1276
370	370	0.326	1276
371	371	0.327	1276
