iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	25	0.001	989
2	50	0.003	989
3	75	0.008	1124
4	100	0.011	1124
5	125	0.017	1124
6	150	0.023	1124
7	175	0.027	1146
8	200	0.038	1146
9	225	0.051	1146
10	250	0.057	1146
11	275	0.062	1154
12	300	0.067	1154
13	325	0.071	1154
14	350	0.074	1154
15	375	0.078	1154
16	400	0.083	1154
17	425	0.09	1154
18	450	0.094	1154
19	475	0.098	1154
20	500	0.103	1162
21	525	0.106	1162
22	550	0.11	1162
23	575	0.115	1162
24	600	0.118	1162
25	625	0.124	1162
26	650	0.127	1180
27	675	0.131	1182
28	700	0.134	1182
29	725	0.138	1182
30	750	0.142	1182
31	775	0.146	1182
32	800	0.149	1182
33	825	0.154	1182
34	850	0.158	1200
35	875	0.161	1200
36	900	0.164	1200
37	925	0.168	1200
38	950	0.172	1200
39	975	0.176	1204
40	1000	0.179	1204
41	1025	0.183	1204
42	1050	0.187	1204
43	1075	0.191	1204
44	1100	0.195	1204
45	1125	0.199	1204
46	1150	0.204	1206
47	1175	0.207	1206
48	1200	0.211	1206
49	1225	0.215	1206
50	1250	0.218	1206
51	1275	0.222	1206
52	1300	0.227	1206
53	1325	0.232	1206
54	1350	0.236	1208
55	1375	0.24	1208
56	1400	0.244	1208
57	1425	0.247	1215
58	1450	0.251	1215
59	1475	0.255	1215
60	1500	0.26	1215
61	1525	0.266	1251
62	1550	0.27	1251
63	1575	0.274	1251
64	1600	0.278	1251
65	1625	0.282	1251
66	1650	0.286	1269
67	1675	0.29	1269
68	1700	0.294	1269
69	1725	0.299	1269
70	1750	0.302	1269
71	1775	0.306	1269
72	1800	0.309	1269
73	1825	0.313	1269
74	1850	0.316	1269
75	1875	0.319	1269
76	1900	0.323	1269
77	1925	0.327	1269
78	1950	0.33	1269
79	1975	0.334	1269
80	2000	0.338	1269
81	2025	0.342	1269
82	2050	0.345	1269
83	2075	0.349	1269
84	2100	0.353	1269
85	2125	0.358	1269
86	2150	0.362	1269
87	2175	0.366	1278
88	2200	0.37	1305
89	2225	0.374	1305
90	2250	0.377	1305
91	2275	0.381	1305
92	2300	0.385	1305
93	2325	0.39	1305
94	2350	0.393	1305
95	2375	0.397	1305
96	2400	0.401	1305
97	2425	0.404	1305
98	2450	0.408	1305
99	2475	0.411	1305
100	2500	0.414	1305
101	2525	0.418	1305
102	2550	0.421	1305
103	2575	0.425	1305
104	2600	0.428	1305
105	2625	0.432	1306
106	2650	0.45	1306
107	2675	0.454	1306
108	2700	0.457	1306
109	2725	0.46	1306
110	2750	0.464	1306
111	2775	0.467	1306
112	2800	0.47	1306
113	2825	0.474	1306
114	2850	0.478	1306
115	2875	0.484	1306
116	2900	0.487	1306
117	2925	0.491	1306
118	2950	0.496	1306
119	2975	0.5	1306
120	3000	0.504	1306
121	3025	0.508	1306
122	3050	0.511	1306
123	3075	0.515	1306
124	3100	0.519	1306
125	3125	0.522	1306
126	3150	0.526	1306
127	3175	0.529	1306
128	3200	0.533	1306
129	3225	0.536	1306
130	3250	0.54	1306
131	3275	0.544	1306
132	3300	0.548	1306
133	3325	0.553	1306
134	3350	0.556	1306
135	3375	0.561	1306
136	3400	0.565	1306
137	3425	0.568	1306
138	3450	0.572	1306
139	3475	0.576	1306
140	3500	0.579	1306
141	3525	0.582	1306
142	3550	0.586	1306
143	3575	0.59	1306
144	3600	0.593	1306
145	3625	0.597	1306
146	3650	0.601	1306
147	3675	0.604	1306
148	3700	0.607	1306
149	3725	0.61	1306
150	3750	0.613	1306
151	3775	0.616	1306
152	3800	0.62	1306
153	3825	0.622	1306
154	3850	0.625	1306
155	3875	0.627	1306
156	3900	0.629	1306
157	3925	0.631	1306
158	3950	0.634	1306
159	3975	0.636	1306
160	4000	0.638	1306
161	4025	0.641	1306
