iteration	evaluations	runtime[s]	MAX_Aislamiento[MAX]
1	25	0.001	691
2	50	0.002	725
3	75	0.004	765
4	100	0.005	776
5	125	0.008	787
6	150	0.012	787
7	175	0.023	787
8	200	0.027	819
9	225	0.035	819
10	250	0.04	819
11	275	0.046	819
12	300	0.05	929
13	325	0.055	929
14	350	0.06	929
15	375	0.063	929
16	400	0.069	929
17	425	0.073	929
18	450	0.079	929
19	475	0.084	929
20	500	0.09	929
21	525	0.094	929
22	550	0.098	929
23	575	0.102	929
24	600	0.108	929
25	625	0.112	929
26	650	0.116	929
27	675	0.119	929
28	700	0.123	929
29	725	0.126	929
30	750	0.131	929
31	775	0.139	929
32	800	0.145	929
33	825	0.149	929
34	850	0.152	929
35	875	0.155	929
36	900	0.159	929
37	925	0.163	929
38	950	0.166	929
39	975	0.17	929
40	1000	0.174	929
41	1025	0.178	929
42	1050	0.181	929
43	1075	0.184	929
44	1100	0.186	929
45	1125	0.189	929
46	1150	0.193	929
47	1175	0.195	929
48	1200	0.197	929
49	1225	0.198	929
50	1250	0.2	929
51	1275	0.202	929
52	1300	0.206	929
53	1325	0.211	941
54	1350	0.215	941
55	1375	0.22	941
56	1400	0.224	941
57	1425	0.227	941
58	1450	0.232	941
59	1475	0.236	941
60	1500	0.24	941
61	1525	0.243	941
62	1550	0.247	941
63	1575	0.251	941
64	1600	0.255	941
65	1625	0.259	941
66	1650	0.263	946
67	1675	0.266	946
68	1700	0.27	946
69	1725	0.274	946
70	1750	0.277	946
71	1775	0.281	946
72	1800	0.285	946
73	1825	0.289	946
74	1850	0.293	946
75	1875	0.297	946
76	1900	0.302	946
77	1925	0.306	946
78	1950	0.309	946
79	1975	0.313	946
80	2000	0.316	946
81	2025	0.32	946
82	2050	0.323	946
83	2075	0.327	947
84	2100	0.331	947
85	2125	0.334	947
86	2150	0.339	947
87	2175	0.343	947
88	2200	0.346	947
89	2225	0.349	947
90	2250	0.354	947
91	2275	0.359	952
92	2300	0.364	952
93	2325	0.369	952
94	2350	0.373	955
95	2375	0.376	955
